steps,train_loss,train_acc,val_acc
509,0.6539298260844293,0.6129666011787819,0.6333333333333333
1018,0.6061455417124368,0.7013752455795678,0.7444444444444445
1527,0.5569920084331265,0.7387033398821218,0.7777777777777778
2036,0.564486806015603,0.7053045186640471,0.7000000000000001
2545,0.5329935674524494,0.7210216110019646,0.7166666666666667
3054,0.5370232192085862,0.7318271119842829,0.6222222222222222
3563,0.5342579495988801,0.7111984282907662,0.7666666666666667
4072,0.5641107376818573,0.6817288801571709,0.7555555555555555
4581,0.5321009423444688,0.7288801571709234,0.6777777777777778
5090,0.5503132183155985,0.6984282907662082,0.7166666666666667
