steps,loss,train_acc,val_acc
247,0.7692537858539265,0.7226720647773279,0.7203791469194314
494,0.7506774143892744,0.7155870445344129,0.7298578199052134
741,0.7372697048824326,0.728744939271255,0.7488151658767773
988,0.6698623401554007,0.7601214574898786,0.6872037914691944
1235,0.5967388977767968,0.77834008097166,0.6635071090047394
1482,0.6415002128252616,0.7682186234817814,0.6777251184834123
1729,0.5850656749869165,0.7854251012145749,0.7345971563981043
1976,0.5029828500771812,0.8157894736842105,0.7345971563981043
2223,0.47684685861774784,0.8218623481781376,0.7535545023696683
2470,0.45858364748327357,0.8299595141700405,0.7345971563981043
2717,0.4358599339178217,0.8360323886639677,0.7582938388625593
2964,0.4722833259988893,0.8238866396761134,0.7488151658767773
