steps,loss,train_acc,val_acc
247,0.9281557192686598,0.6325910931174089,0.37914691943127965
494,0.9818564330035375,0.6548582995951417,0.7488151658767773
741,0.7973901067788784,0.7064777327935223,0.5924170616113744
988,0.7557830873288607,0.7236842105263158,0.7109004739336493
1235,0.7441467855140748,0.72165991902834,0.7393364928909953
1482,0.7100741114572957,0.7358299595141701,0.7251184834123223
1729,0.6540030476897352,0.7611336032388664,0.6919431279620853
1976,0.5642187568822853,0.7884615384615384,0.7393364928909953
2223,0.5423126610425802,0.7995951417004049,0.7251184834123223
2470,0.5563859447897205,0.805668016194332,0.7014218009478673
2717,0.5542273734383255,0.7834008097165992,0.7203791469194314
2964,0.5084436890567362,0.8087044534412956,0.7061611374407584
3211,0.5063572655684552,0.8107287449392713,0.7203791469194314
3458,0.5472440939803838,0.7955465587044535,0.7156398104265403
3705,0.5411644668472924,0.8157894736842105,0.7251184834123223
3952,0.4855400765473061,0.8168016194331984,0.7109004739336493
4199,0.5233447060049304,0.8218623481781376,0.7298578199052134
4446,0.4965677955131299,0.8097165991902834,0.7345971563981043
4693,0.5363500892271397,0.8178137651821863,0.7251184834123223
4940,0.5273221726359626,0.7995951417004049,0.7393364928909953
5187,0.47320198089728954,0.8178137651821863,0.7109004739336493
5434,0.49267245780842506,0.8319838056680162,0.7203791469194314
5681,0.5195306019503095,0.8137651821862348,0.7203791469194314
5928,0.5145621518736426,0.8097165991902834,0.6966824644549764
6175,0.503456462370722,0.805668016194332,0.7061611374407584
6422,0.5347497852948996,0.7945344129554656,0.7014218009478673
6669,0.5327914886870365,0.8117408906882592,0.7203791469194314
6916,0.4723808982594293,0.8340080971659919,0.7156398104265403
7163,0.521165642480136,0.8117408906882592,0.7156398104265403
7410,0.5166238465531152,0.819838056680162,0.7014218009478673
7657,0.5415698662098603,0.8208502024291499,0.7109004739336493
7904,0.48022427117293665,0.819838056680162,0.7156398104265403
8151,0.46341822251134557,0.8421052631578947,0.7061611374407584
8398,0.5091147404691951,0.8178137651821863,0.7109004739336493
8645,0.5051528146633735,0.8117408906882592,0.7203791469194314
8892,0.5259276879461188,0.8097165991902834,0.7345971563981043
9139,0.5125675279843179,0.8066801619433198,0.7061611374407584
9386,0.47996141384487695,0.819838056680162,0.7156398104265403
9633,0.5190230586871445,0.8117408906882592,0.7061611374407584
9880,0.4839329953015092,0.8370445344129555,0.7109004739336493
10127,0.5204068681127146,0.8157894736842105,0.7014218009478673
10374,0.4927901544792932,0.8117408906882592,0.7298578199052134
10621,0.4750771721606312,0.8279352226720648,0.7061611374407584
10868,0.5104040528236613,0.8087044534412956,0.7203791469194314
11115,0.4853359032497715,0.8076923076923077,0.7014218009478673
11362,0.47899622726536956,0.8066801619433198,0.7203791469194314
11609,0.4899770361088548,0.8218623481781376,0.7109004739336493
11856,0.50611592762866,0.8178137651821863,0.7109004739336493
12103,0.5138368536586221,0.8066801619433198,0.7345971563981043
12350,0.5198454546180331,0.8066801619433198,0.7156398104265403
