steps,train_loss,train_acc,val_acc
127,0.5207388968388084,0.7269155206286836,0.7777777777777778
254,0.35343398988129815,0.8605108055009822,0.8166666666666667
381,0.3592956367082352,0.8388998035363457,0.8444444444444444
509,0.2968307375205289,0.8889980353634577,0.8722222222222222
636,0.33853236192101815,0.8595284872298624,0.8666666666666667
763,0.30148402163813764,0.8850687622789783,0.85
890,0.2829244317146556,0.8880157170923378,0.8833333333333334
1018,0.25376099277807357,0.9106090373280943,0.9055555555555556
1145,0.25097246863284606,0.8909626719056973,0.8833333333333334
1272,0.21884831039633873,0.9155206286836934,0.888888888888889
1399,0.2033983636171738,0.9233791748526522,0.9055555555555556
1527,0.20979823903976583,0.9184675834970529,0.9
1654,0.22537731231429955,0.9165029469548133,0.8944444444444445
1781,0.18838096739383953,0.9253438113948919,0.9
1908,0.21830930415914193,0.9115913555992141,0.9
2036,0.21150301912093208,0.9204322200392927,0.888888888888889
2163,0.21592315806035678,0.9194499017681729,0.9111111111111111
2290,0.20050762356615723,0.9204322200392927,0.9
2417,0.22051508543182216,0.9155206286836934,0.888888888888889
2545,0.2015450393052841,0.9194499017681729,0.8944444444444445
2672,0.19880608596595659,0.9263261296660117,0.9055555555555556
2799,0.22899664379290371,0.9115913555992141,0.9111111111111111
2926,0.19546852839016493,0.9233791748526522,0.9111111111111111
3054,0.21933171065242446,0.9106090373280943,0.8833333333333334
3181,0.22936907864389813,0.9194499017681729,0.8944444444444445
3308,0.19765382864620457,0.9263261296660117,0.8944444444444445
3435,0.21893731558838153,0.9155206286836934,0.8944444444444445
3563,0.242785285755787,0.9184675834970529,0.9055555555555556
3690,0.22850295977414475,0.905697445972495,0.9
3817,0.2215216679165546,0.9341846758349704,0.9
3944,0.2340452026700224,0.9174852652259331,0.9055555555555556
4072,0.2103333428999764,0.9273084479371315,0.8944444444444445
4199,0.1955964725706104,0.9184675834970529,0.8777777777777778
4326,0.22424333186889678,0.9223968565815324,0.9055555555555556
4453,0.20445454445592548,0.9174852652259331,0.9
4581,0.21856249265797245,0.9194499017681729,0.9055555555555556
4708,0.22661017958799373,0.9194499017681729,0.9
4835,0.20980814210558218,0.9165029469548133,0.9055555555555556
4962,0.20764372938391268,0.9204322200392927,0.9055555555555556
5090,0.20021850822131151,0.9292730844793713,0.9
5217,0.21020558409114717,0.924361493123772,0.9
5344,0.22383357060447423,0.9135559921414538,0.9055555555555556
5471,0.21997379756044078,0.9086444007858545,0.9
5599,0.18772146989882343,0.924361493123772,0.9055555555555556
5726,0.2098941304419036,0.9174852652259331,0.8777777777777778
5853,0.19942035047384984,0.9233791748526522,0.888888888888889
5980,0.18464179255053664,0.9322200392927308,0.9055555555555556
6108,0.1970644861693935,0.924361493123772,0.8777777777777778
6235,0.225745919235563,0.9135559921414538,0.8944444444444445
6362,0.2336247238405561,0.9047151277013752,0.888888888888889
