epoch,loss,train_acc,val_acc
1,1.121305302933461,0.5766590389016019,0.5428571428571428
2,1.026362220809989,0.6376811594202899,0.625
3,0.8938802571173027,0.6636155606407323,0.6428571428571428
4,0.86124805272944,0.6750572082379863,0.6428571428571428
5,0.7905329012125162,0.6941266209000763,0.5928571428571429
6,0.7671651289855861,0.698703279938978,0.5857142857142857
7,0.7248422927660036,0.7269260106788711,0.6464285714285715
8,0.6396581428217851,0.7543859649122807,0.6392857142857142
9,0.5948863186447971,0.77116704805492,0.6607142857142857
10,0.6012538242303715,0.7581998474446987,0.6714285714285714
11,0.5994666113960752,0.7696414950419528,0.6607142857142857
12,0.5786173639067432,0.7627765064836003,0.6749999999999999
13,0.5731913997279515,0.7856598016781083,0.6714285714285714
14,0.5768128594853876,0.7719298245614036,0.6749999999999999
15,0.5434822207366483,0.8009153318077804,0.6714285714285714
16,0.5436163161839355,0.7879481311975591,0.6642857142857143
17,0.5458894168075762,0.801678108314264,0.6785714285714286
18,0.5353787328613159,0.7871853546910755,0.6928571428571428
19,0.5472350100539823,0.7932875667429443,0.6892857142857143
20,0.5629865419287249,0.7848970251716247,0.7035714285714285
21,0.5593026776881185,0.7772692601067888,0.6928571428571428
22,0.5430681988267295,0.7879481311975591,0.6928571428571428
23,0.5311477970840547,0.7940503432494279,0.6964285714285714
24,0.5520124525218224,0.7688787185354692,0.6785714285714286
25,0.5306558317634825,0.7909992372234935,0.6749999999999999
26,0.5393950917355256,0.7879481311975591,0.6892857142857143
27,0.5174291131152714,0.8039664378337148,0.6642857142857143
28,0.5487555863291684,0.778794813119756,0.6749999999999999
29,0.5583274895275576,0.7887109077040427,0.6428571428571428
30,0.5265540761246561,0.7871853546910755,0.6857142857142857
31,0.5423480328442394,0.7887109077040427,0.6642857142857143
32,0.5383752293935903,0.7871853546910755,0.6821428571428572
33,0.5398203551905651,0.7833714721586575,0.6749999999999999
34,0.542254621988485,0.7955758962623951,0.6821428571428572
35,0.5622283415790735,0.7795575896262396,0.6857142857142857
36,0.5657497984502808,0.7780320366132724,0.6857142857142857
37,0.5457031262241457,0.782608695652174,0.6821428571428572
38,0.5525211487377445,0.7986270022883296,0.6642857142857143
39,0.5421985864332394,0.7917620137299771,0.6678571428571428
40,0.5407974260690829,0.7948131197559115,0.6607142857142857
41,0.5189275772834352,0.7993897787948132,0.6928571428571428
42,0.5404101912980767,0.7894736842105263,0.6714285714285714
43,0.4985796938771787,0.8108314263920672,0.6749999999999999
44,0.5369460440427634,0.7894736842105263,0.6642857142857143
45,0.5197789373286893,0.7986270022883296,0.6785714285714286
46,0.5414913883198317,0.7948131197559115,0.6428571428571428
47,0.5499612815183688,0.7986270022883296,0.6714285714285714
48,0.49824117645791793,0.8100686498855836,0.6749999999999999
49,0.5350406406764125,0.7894736842105263,0.7035714285714285
50,0.5390396911528709,0.7940503432494279,0.7035714285714285
