steps,train_loss,train_acc,val_acc
42,0.4042626740539004,0.8271119842829076,0.8777777777777778
84,0.28945941751738663,0.8772102161100196,0.8666666666666667
127,0.2472903593525671,0.9027504911591355,0.8611111111111112
169,0.21073482778428346,0.9135559921414538,0.8611111111111112
212,0.20239685894463993,0.9174852652259331,0.8777777777777778
254,0.20030990620610287,0.9214145383104125,0.888888888888889
296,0.21338620825811547,0.9174852652259331,0.8833333333333334
339,0.19987991689347565,0.9204322200392927,0.8833333333333334
381,0.20288861898635835,0.9096267190569743,0.8944444444444445
424,0.20556872661549355,0.905697445972495,0.8944444444444445
466,0.1941449480142247,0.9204322200392927,0.888888888888889
509,0.20264987865634893,0.9086444007858545,0.8833333333333334
551,0.21233700143359968,0.9115913555992141,0.8722222222222222
593,0.19205282613898542,0.9174852652259331,0.8833333333333334
636,0.2045570069481207,0.9066797642436148,0.888888888888889
678,0.21656655653403645,0.9145383104125736,0.8722222222222222
721,0.19626687276076474,0.9214145383104125,0.8833333333333334
763,0.21866775946673336,0.9194499017681729,0.8833333333333334
805,0.1969869459278457,0.9145383104125736,0.888888888888889
848,0.20129709273635288,0.9233791748526522,0.8944444444444445
890,0.18850367570438648,0.9253438113948919,0.8777777777777778
933,0.18612790388770561,0.912573673870334,0.888888888888889
975,0.20314160735512882,0.9165029469548133,0.8833333333333334
1018,0.19399978033100457,0.9214145383104125,0.8666666666666667
1060,0.20881906388902008,0.9214145383104125,0.888888888888889
1102,0.21712710845973965,0.9066797642436148,0.8833333333333334
1145,0.18903566031828375,0.9155206286836934,0.888888888888889
1187,0.2028537358364094,0.9184675834970529,0.8833333333333334
1230,0.18600127578132983,0.9282907662082515,0.8833333333333334
1272,0.19714298433018573,0.9155206286836934,0.8833333333333334
1314,0.19913193836720378,0.9214145383104125,0.888888888888889
1357,0.21649761303293213,0.9165029469548133,0.8777777777777778
1399,0.2225073481414079,0.9047151277013752,0.888888888888889
1442,0.20501017937901447,0.9233791748526522,0.888888888888889
1484,0.21475680397863706,0.9096267190569743,0.8944444444444445
1527,0.18972883355933698,0.9223968565815324,0.8833333333333334
1569,0.21452486799016215,0.9145383104125736,0.8611111111111112
1611,0.20789183910445755,0.9204322200392927,0.8833333333333334
1654,0.2060723254394906,0.9223968565815324,0.8944444444444445
1696,0.18501492157900498,0.9155206286836934,0.8722222222222222
1739,0.22144309350075328,0.9047151277013752,0.8722222222222222
1781,0.1825205417302362,0.9214145383104125,0.8833333333333334
1823,0.1968047185590553,0.912573673870334,0.888888888888889
1866,0.19591202793280596,0.9194499017681729,0.8833333333333334
1908,0.17864098413051463,0.931237721021611,0.8944444444444445
1951,0.1876582818028969,0.9233791748526522,0.8722222222222222
1993,0.19881274710703928,0.9106090373280943,0.8833333333333334
2036,0.21358679981503365,0.9165029469548133,0.8833333333333334
2078,0.21742512777535528,0.9037328094302554,0.888888888888889
2120,0.18893203278363102,0.9194499017681729,0.8944444444444445
