steps,loss,train_acc,val_acc
107,0.9928645990162253,0.5560747663551402,0.5164835164835165
214,0.82309285307599,0.6565420560747663,0.45054945054945056
321,0.8207906264568043,0.6448598130841121,0.5714285714285715
428,0.7664620940373322,0.6939252336448598,0.5494505494505495
535,0.7773987969783979,0.6495327102803737,0.5604395604395604
642,0.7133517610692532,0.7009345794392523,0.4945054945054945
749,0.7303294297133651,0.6845794392523364,0.5714285714285715
856,0.6198717325090248,0.7570093457943925,0.6043956043956045
963,0.6394769120439191,0.7313084112149533,0.5824175824175825
1070,0.6132096237389841,0.733644859813084,0.5934065934065934
1177,0.6036197753431641,0.7406542056074766,0.6263736263736264
1284,0.5881579614409777,0.7546728971962616,0.5714285714285715
1391,0.6230075894115127,0.7359813084112149,0.5824175824175825
1498,0.6106803184636286,0.7593457943925233,0.6373626373626374
1605,0.6133137133633979,0.7406542056074766,0.6593406593406594
1712,0.5574869136108416,0.7757009345794392,0.6043956043956045
1819,0.5695244428988929,0.764018691588785,0.6483516483516484
1926,0.5502634668183104,0.7757009345794392,0.6263736263736264
2033,0.5417301315013493,0.7850467289719626,0.6263736263736264
2140,0.5769316899442227,0.7616822429906541,0.6153846153846154
2247,0.6125913921082131,0.7406542056074766,0.6593406593406594
2354,0.5621013091267827,0.7686915887850466,0.5934065934065934
2461,0.566471900756114,0.77803738317757,0.5934065934065934
2568,0.6423411351219516,0.7406542056074766,0.6153846153846154
2675,0.5964361603293463,0.7383177570093458,0.6153846153846154
2782,0.5775251055710784,0.7686915887850466,0.6153846153846154
2889,0.529207395755242,0.7710280373831775,0.6153846153846154
2996,0.5175803491723872,0.8200934579439252,0.5934065934065934
3103,0.578890674164362,0.7663551401869159,0.6593406593406594
3210,0.536108255664879,0.7733644859813084,0.6373626373626374
3317,0.6100636624565748,0.7102803738317757,0.6263736263736264
3424,0.5967410435186369,0.733644859813084,0.6483516483516484
3531,0.5839859734628802,0.7546728971962616,0.5604395604395604
3638,0.5798806677633357,0.7593457943925233,0.6373626373626374
3745,0.5249970797623429,0.7850467289719626,0.6153846153846154
3852,0.5921608882251187,0.7429906542056074,0.6263736263736264
3959,0.5764215837850749,0.7710280373831775,0.6153846153846154
4066,0.5460485994258774,0.7803738317757009,0.6263736263736264
4173,0.5822549327233127,0.7546728971962616,0.6153846153846154
4280,0.5984673831507424,0.7593457943925233,0.6153846153846154
4387,0.6067690076393502,0.7476635514018691,0.6373626373626374
4494,0.5987276310954138,0.7476635514018691,0.5934065934065934
4601,0.5224500213549516,0.7990654205607476,0.5824175824175825
4708,0.5683046389963026,0.7476635514018691,0.5824175824175825
4815,0.5434834493376385,0.7523364485981308,0.6373626373626374
4922,0.6033353201139753,0.7593457943925233,0.6263736263736264
5029,0.5885600811131647,0.7383177570093458,0.6373626373626374
5136,0.5261513178593644,0.7967289719626167,0.6263736263736264
5243,0.5353823386341612,0.7686915887850466,0.6373626373626374
5350,0.5318294124347027,0.8037383177570093,0.6153846153846154
