steps,train_loss,train_acc,val_acc
63,0.5624641620339954,0.7897838899803535,0.8666666666666667
127,0.35309460027278755,0.8722986247544203,0.8944444444444445
190,0.3204847919683325,0.8781925343811394,0.8777777777777778
254,0.26977896930426654,0.887033398821218,0.9111111111111111
318,0.24732338943041143,0.9135559921414538,0.9333333333333333
381,0.24836931300069587,0.8831041257367387,0.9388888888888889
445,0.20688525395566681,0.9174852652259331,0.9055555555555556
509,0.21767126805421647,0.9145383104125736,0.9333333333333333
572,0.18283427312004075,0.9263261296660117,0.9277777777777778
636,0.1840922395151643,0.924361493123772,0.9277777777777778
699,0.16820450270574078,0.9332023575638506,0.9222222222222223
763,0.1667207583550854,0.9351669941060903,0.9222222222222223
