steps,loss,train_acc,val_acc
247,0.9749889933025306,0.631578947368421,0.37914691943127965
494,0.9192809063775337,0.6609311740890689,0.3270142180094787
741,0.7449716796517855,0.7095141700404859,0.6113744075829385
988,0.690151813300515,0.7358299595141701,0.5260663507109005
1235,0.7474827996270377,0.7388663967611336,0.35071090047393366
1482,0.7040744806349519,0.742914979757085,0.5781990521327015
1729,0.602815523080015,0.7773279352226721,0.5260663507109005
1976,0.5857450819691183,0.7925101214574899,0.5971563981042655
2223,0.5402481163199614,0.8046558704453441,0.6255924170616114
2470,0.5032541650509544,0.8147773279352227,0.6445497630331753
2717,0.4793771679102168,0.8218623481781376,0.5829383886255924
2964,0.5043332555033417,0.8036437246963563,0.6824644549763034
3211,0.5133264164934274,0.812753036437247,0.6966824644549764
3458,0.48736066452646065,0.819838056680162,0.6255924170616114
3705,0.48664379228464505,0.8228744939271255,0.6492890995260664
3952,0.5360454071750526,0.7975708502024291,0.5781990521327015
4199,0.49790735711694245,0.8117408906882592,0.6255924170616114
4446,0.4563145266491392,0.8421052631578947,0.6445497630331753
4693,0.449965916543837,0.8309716599190283,0.6398104265402844
4940,0.47985153702589184,0.8238866396761134,0.6966824644549764
5187,0.4928838476719644,0.8238866396761134,0.6161137440758294
5434,0.5042593756064713,0.819838056680162,0.6540284360189574
5681,0.4770016335403388,0.8168016194331984,0.6729857819905214
5928,0.4989572508253067,0.819838056680162,0.6824644549763034
6175,0.45946761440892936,0.8410931174089069,0.6587677725118484
6422,0.45364972406070725,0.8238866396761134,0.6635071090047394
6669,0.442232496825307,0.8340080971659919,0.6350710900473934
6916,0.44981096093712547,0.8340080971659919,0.6113744075829385
7163,0.4771609977189346,0.819838056680162,0.6540284360189574
7410,0.4808368581509301,0.8380566801619433,0.6208530805687205
7657,0.47621532574838954,0.8178137651821863,0.6540284360189574
7904,0.4793038332631231,0.840080971659919,0.6255924170616114
8151,0.47060931826892655,0.8390688259109312,0.6018957345971564
8398,0.4379262561016237,0.8461538461538461,0.6445497630331753
8645,0.4537061585588494,0.847165991902834,0.6492890995260664
8892,0.46651059642494447,0.8319838056680162,0.6445497630331753
9139,0.4678374379873276,0.8279352226720648,0.6492890995260664
9386,0.46918488393428354,0.8441295546558705,0.6919431279620853
9633,0.4761801652821452,0.8248987854251012,0.6066350710900474
9880,0.4545580682001616,0.8380566801619433,0.6540284360189574
10127,0.5109674715802737,0.8208502024291499,0.6919431279620853
10374,0.4657796930808287,0.8451417004048583,0.6492890995260664
10621,0.44498291913314386,0.8309716599190283,0.6161137440758294
10868,0.5050361879200105,0.8168016194331984,0.6635071090047394
11115,0.4442520387742201,0.8421052631578947,0.6350710900473934
11362,0.5041141265075699,0.8218623481781376,0.6682464454976303
11609,0.45407733508208503,0.8360323886639677,0.6066350710900474
11856,0.4900999338279369,0.8299595141700405,0.6492890995260664
12103,0.4683482037020116,0.819838056680162,0.6445497630331753
12350,0.5259830532406988,0.8026315789473685,0.6635071090047394
