steps,loss,train_acc,val_acc
247,0.9345409246350107,0.6346153846153846,0.7169811320754716
494,0.7685906573345787,0.6993927125506073,0.7311320754716981
741,0.6655203864762658,0.7246963562753036,0.6933962264150944
988,0.6265348646080928,0.7560728744939271,0.7405660377358491
1235,0.5805176711878796,0.7631578947368421,0.7358490566037735
1482,0.5751654369990352,0.7803643724696356,0.7783018867924528
1729,0.561483577557421,0.7925101214574899,0.8113207547169811
1976,0.5240337806433318,0.7894736842105263,0.7358490566037735
2223,0.540448602032565,0.7975708502024291,0.7311320754716981
2470,0.4993147899506063,0.8147773279352227,0.7641509433962264
2717,0.49875071741308763,0.805668016194332,0.7735849056603773
2964,0.5001172115083649,0.8087044534412956,0.7594339622641509
