steps,loss,train_acc,val_acc
329,0.47487393772674474,0.7641700404858299,0.9009433962264151
658,0.3548609404127125,0.8552631578947368,0.8726415094339622
988,0.3201232633670332,0.8765182186234818,0.8915094339622641
1317,0.28914557611532055,0.8755060728744939,0.8584905660377358
1646,0.2608895459276462,0.8967611336032388,0.910377358490566
1976,0.3112348155589842,0.8663967611336032,0.8962264150943395
2305,0.290309166317044,0.8836032388663968,0.9009433962264151
2634,0.24915518853360946,0.9008097165991903,0.8915094339622641
2964,0.2653143611333148,0.8846153846153846,0.910377358490566
3293,0.2818469038037093,0.8755060728744939,0.9056603773584906
