steps,loss,train_acc,val_acc
329,0.49932366721181254,0.7611336032388664,0.820754716981132
658,0.4936095454432221,0.7773279352226721,0.8537735849056604
988,0.45195894229870576,0.7995951417004049,0.8254716981132075
1317,0.44114888616298376,0.8157894736842105,0.8443396226415094
1646,0.43843842472745337,0.8208502024291499,0.8679245283018867
1976,0.4656391900922605,0.7975708502024291,0.8962264150943395
2305,0.39858430346496676,0.8512145748987854,0.8443396226415094
2634,0.4393687807174347,0.7955465587044535,0.8113207547169811
2964,0.43000385661417173,0.8066801619433198,0.8726415094339622
3293,0.39678098553950003,0.8380566801619433,0.8537735849056604
