steps,loss,train_acc,val_acc
247,0.9359688096442204,0.6366396761133604,0.2085308056872038
494,0.776032318772092,0.7054655870445344,0.4312796208530806
741,0.8052720145175332,0.7135627530364372,0.5165876777251185
988,0.7378451258909364,0.7408906882591093,0.5971563981042655
1235,0.7111507247575382,0.7358299595141701,0.3601895734597157
1482,0.6527209244517662,0.7753036437246964,0.5924170616113744
1729,0.6721206052221267,0.7510121457489879,0.4549763033175356
1976,0.5519912854621285,0.798582995951417,0.49763033175355453
2223,0.4964158411933343,0.8147773279352227,0.5592417061611374
2470,0.5180806756502221,0.8157894736842105,0.5071090047393365
2717,0.4708770893604649,0.8137651821862348,0.5402843601895735
2964,0.4673798657380618,0.8350202429149798,0.5118483412322276
3211,0.49026197128691656,0.8168016194331984,0.4265402843601896
3458,0.4922636755806232,0.8228744939271255,0.5118483412322276
3705,0.4321193350592123,0.8309716599190283,0.49763033175355453
3952,0.4738425444132886,0.812753036437247,0.5781990521327015
4199,0.44546608952616873,0.8441295546558705,0.5497630331753555
4446,0.4226691722869873,0.8451417004048583,0.5687203791469195
4693,0.46923782184780366,0.8218623481781376,0.49763033175355453
4940,0.4671076064409032,0.8380566801619433,0.5355450236966826
5187,0.42677099357249765,0.8451417004048583,0.5639810426540285
5434,0.42340845726279597,0.8360323886639677,0.5355450236966826
5681,0.4449981112591168,0.8370445344129555,0.5545023696682465
5928,0.4415026995455205,0.8299595141700405,0.5308056872037915
6175,0.4708309396799759,0.8289473684210527,0.5355450236966826
6422,0.4400378766088833,0.8289473684210527,0.5924170616113744
6669,0.44749296779333336,0.840080971659919,0.5071090047393365
6916,0.43523131757371336,0.8350202429149798,0.5592417061611374
7163,0.4227044525054785,0.847165991902834,0.5545023696682465
7410,0.4529607451034461,0.8410931174089069,0.5023696682464456
7657,0.43150555990968154,0.8502024291497976,0.5450236966824645
7904,0.4487137121830875,0.8410931174089069,0.5023696682464456
8151,0.44558679948934177,0.847165991902834,0.5450236966824645
8398,0.4312653816663302,0.8329959514170041,0.5497630331753555
8645,0.4399246897412698,0.8431174089068826,0.5213270142180095
8892,0.4143172366175092,0.8380566801619433,0.5497630331753555
9139,0.44097980669876824,0.8350202429149798,0.5308056872037915
9386,0.4166359126809155,0.8461538461538461,0.5639810426540285
9633,0.44311894723760936,0.8360323886639677,0.5260663507109005
9880,0.44125646388965095,0.8380566801619433,0.5450236966824645
10127,0.44486134900496555,0.8329959514170041,0.5260663507109005
10374,0.4664668235701588,0.8178137651821863,0.5260663507109005
10621,0.4235328113743168,0.8502024291497976,0.5118483412322276
10868,0.42641147977186117,0.8340080971659919,0.5355450236966826
11115,0.4512819402251649,0.8319838056680162,0.5213270142180095
11362,0.4279070616009747,0.8309716599190283,0.5355450236966826
11609,0.4393395113679562,0.8370445344129555,0.5497630331753555
11856,0.43871447890393644,0.847165991902834,0.5829383886255924
12103,0.45049546562467024,0.8289473684210527,0.5592417061611374
12350,0.44152818059149057,0.8329959514170041,0.5213270142180095
