epoch,loss,train_acc,val_acc
1,0.9470595211005481,0.6642636457260556,0.4903846153846154
2,0.7730554607528982,0.7116374871266735,0.4903846153846154
3,0.7538487726149181,0.7281153450051493,0.3509615384615385
4,0.6617396058923307,0.7476828012358393,0.44230769230769235
5,0.7012681069445291,0.7559217301750772,0.48557692307692313
6,0.624419220305987,0.7600411946446962,0.40384615384615385
7,0.6775338067514889,0.772399588053553,0.4375
8,0.6018395870156686,0.7981462409886715,0.4807692307692308
9,0.5109848248418402,0.8125643666323378,0.46153846153846156
10,0.5057229284891508,0.815653964984552,0.4807692307692308
11,0.473559947341036,0.8208032955715757,0.4903846153846154
12,0.455761210035713,0.8300720906282183,0.5817307692307693
13,0.48241637338693305,0.815653964984552,0.5865384615384616
14,0.4675366361726202,0.8259526261585993,0.5480769230769231
15,0.42158724927371244,0.8403707518022657,0.5625
16,0.4195650359874651,0.8424304840370751,0.5432692307692308
17,0.41635550351393336,0.839340885684861,0.5817307692307693
18,0.4167068879341613,0.8455200823892893,0.5240384615384616
19,0.4296559837601703,0.8434603501544798,0.5576923076923077
20,0.4274135824948948,0.8228630278063851,0.5192307692307693
21,0.45620898664550114,0.8475798146240988,0.5
22,0.4802981713896063,0.8321318228630278,0.514423076923077
23,0.4569737828201418,0.8280123583934088,0.46634615384615385
24,0.4129201451318394,0.8321318228630278,0.514423076923077
25,0.441175905594374,0.835221421215242,0.5576923076923077
26,0.4127034231958993,0.8486096807415036,0.5673076923076923
27,0.4159448140988512,0.8496395468589083,0.5336538461538461
28,0.4376598366379861,0.8362512873326468,0.4951923076923077
29,0.4445995800772607,0.8372811534500515,0.514423076923077
30,0.43050670613036957,0.8475798146240988,0.5096153846153847
31,0.4331812052599065,0.8475798146240988,0.5480769230769231
32,0.4190297004000411,0.839340885684861,0.5096153846153847
33,0.4839797957764841,0.8238928939237898,0.5865384615384616
34,0.4316219520495186,0.8372811534500515,0.5336538461538461
35,0.4026685790163604,0.8681771369721936,0.5721153846153847
36,0.4353793820809385,0.8496395468589083,0.5
37,0.43287058688707875,0.8341915550978373,0.5528846153846154
38,0.44826577178727217,0.835221421215242,0.5625
39,0.4526986403066577,0.831101956745623,0.5432692307692308
40,0.4327936479409372,0.8331616889804325,0.4903846153846154
41,0.4549384200456336,0.8434603501544798,0.5336538461538461
42,0.46639142821549634,0.8331616889804325,0.5288461538461539
43,0.43566565850920336,0.8331616889804325,0.5721153846153847
44,0.44719354711649467,0.8403707518022657,0.5625
45,0.42063916042585203,0.8414006179196705,0.4807692307692308
46,0.43547321578255643,0.8269824922760041,0.5480769230769231
47,0.45734303410094995,0.8290422245108136,0.5432692307692308
48,0.44396835685267383,0.8465499485066941,0.5048076923076923
49,0.46736645870424814,0.8218331616889804,0.5288461538461539
50,0.47287975903888196,0.831101956745623,0.5096153846153847
