steps,train_loss,train_acc,val_acc
508,0.9220594147782527,0.6420845624385447,0.6850828729281768
1017,0.7241186054172535,0.7207472959685349,0.7071823204419889
1525,0.6491078736156137,0.7482792527040315,0.6685082872928176
2034,0.6023794908439164,0.7590953785644051,0.729281767955801
2542,0.5322623997780191,0.7905604719764012,0.7679558011049723
3051,0.538586590200985,0.7925270403146509,0.8011049723756906
3559,0.5091248230830993,0.8053097345132744,0.7955801104972375
4068,0.5122033971835261,0.8013765978367748,0.7679558011049723
4576,0.4208173297616702,0.8367748279252705,0.8232044198895028
5085,0.4155073722672439,0.839724680432645,0.8232044198895028
5593,0.36714302327194515,0.8652900688298919,0.8176795580110496
6102,0.38248565538091295,0.8505408062930188,0.8232044198895028
6610,0.40185933941819557,0.8446411012782695,0.8176795580110496
7119,0.39775069009589586,0.8436578171091446,0.8176795580110496
7627,0.37570371834108846,0.8534906588003933,0.8232044198895028
8136,0.39346107450792805,0.8554572271386431,0.8342541436464088
8644,0.3479547626032121,0.8584070796460177,0.8342541436464088
9153,0.3833501385845383,0.8456243854473944,0.7955801104972375
9661,0.36128132609373936,0.8584070796460177,0.8232044198895028
10170,0.38486480578091525,0.856440511307768,0.8232044198895028
10678,0.36575126771026656,0.8662733529990168,0.8232044198895028
11187,0.35985018627950693,0.8505408062930188,0.8011049723756906
11695,0.3737890012379124,0.8584070796460177,0.8232044198895028
