steps,train_loss,train_acc,val_acc
254,1.1165988321032378,0.6027531956735497,0.6022099447513812
508,0.9619916276594179,0.624385447394297,0.6795580110497237
762,0.8963396208124527,0.6411012782694199,0.7071823204419889
1017,0.80382862320809,0.6873156342182891,0.6850828729281768
1271,0.779649023109481,0.6833824975417896,0.6574585635359116
1525,0.719907177994971,0.7246804326450345,0.7071823204419889
1779,0.6456979700128823,0.7531956735496559,0.6629834254143646
2034,0.6096023998663723,0.7630285152409046,0.6795580110497237
2288,0.6345175992305534,0.7541789577187807,0.712707182320442
2542,0.6083898231343182,0.7620452310717798,0.723756906077348
2796,0.6153475438833471,0.752212389380531,0.712707182320442
3051,0.6099537725879965,0.7561455260570306,0.7348066298342542
3305,0.6100302246585122,0.7669616519174042,0.6740331491712707
3559,0.5699023653037897,0.7630285152409046,0.7403314917127072
3813,0.5741136464983547,0.7689282202556539,0.712707182320442
4068,0.5700222399734114,0.7748279252704032,0.7513812154696132
4322,0.5651746863460823,0.7866273352999017,0.7513812154696132
4576,0.5437876215843793,0.7856440511307768,0.7458563535911602
4830,0.5460803714473691,0.7856440511307768,0.718232044198895
5085,0.5368301914153197,0.7905604719764012,0.7348066298342542
5339,0.5213183433022588,0.7856440511307768,0.7403314917127072
5593,0.5413308198121445,0.7905604719764012,0.7569060773480663
5847,0.547114495213639,0.7777777777777778,0.7403314917127072
6102,0.5282533919565094,0.7925270403146509,0.7458563535911602
6356,0.5406369904501248,0.7984267453294003,0.7403314917127072
6610,0.5264392890761384,0.7954768928220256,0.729281767955801
6864,0.5508535008514877,0.7669616519174042,0.7734806629834254
7119,0.5229222550621896,0.7944936086529008,0.7348066298342542
7373,0.5376512490894239,0.7915437561455261,0.7458563535911602
7627,0.509523850216392,0.8013765978367748,0.7348066298342542
7881,0.5361930686346784,0.7925270403146509,0.7624309392265193
8136,0.5326875615846677,0.7925270403146509,0.729281767955801
8390,0.5316391751946719,0.7885939036381515,0.723756906077348
8644,0.4942933059020028,0.816125860373648,0.7569060773480663
