epoch,loss,train_acc,val_acc
1,1.1840407495283418,0.5277777777777778,0.49517684887459806
2,1.100348449125886,0.56875,0.6334405144694534
3,0.9977643770476182,0.6125,0.6366559485530546
4,0.9511183858745628,0.6277777777777778,0.6205787781350482
5,0.9050644948250718,0.6409722222222223,0.6720257234726688
6,0.8506481642524402,0.6444444444444445,0.662379421221865
7,0.8167117354770501,0.6798611111111111,0.684887459807074
8,0.7174057755205366,0.7097222222222223,0.707395498392283
9,0.7264846977260377,0.6993055555555556,0.7266881028938906
10,0.7285194523218606,0.7215277777777778,0.7202572347266881
11,0.6874607875115342,0.7368055555555556,0.707395498392283
12,0.7022123371147447,0.7368055555555556,0.7138263665594855
13,0.7014659377849765,0.7138888888888889,0.7234726688102894
14,0.6738905535803901,0.7479166666666667,0.7041800643086816
15,0.6750570104353958,0.7243055555555555,0.7041800643086816
16,0.678016777916087,0.7312500000000001,0.7202572347266881
17,0.6833894948992464,0.7354166666666667,0.7138263665594855
18,0.65577023608817,0.7444444444444445,0.7138263665594855
19,0.661227254776491,0.7333333333333334,0.7041800643086816
20,0.6549130873547659,0.7534722222222222,0.7138263665594855
21,0.6464292674428886,0.7465277777777778,0.7234726688102894
22,0.6457826690541373,0.7402777777777778,0.7170418006430868
23,0.6478201442708572,0.7486111111111111,0.7234726688102894
24,0.6536461966319217,0.7388888888888889,0.7331189710610932
25,0.6518337291147974,0.7493055555555556,0.7202572347266881
26,0.6548093267199065,0.7423611111111111,0.7202572347266881
27,0.6733551176885764,0.7375,0.7106109324758842
28,0.6498322599463993,0.7333333333333334,0.7234726688102894
29,0.6667857546773222,0.7381944444444445,0.7202572347266881
30,0.6636760926908917,0.7409722222222223,0.7266881028938906
31,0.6718967867394289,0.7534722222222222,0.707395498392283
32,0.6823617993957467,0.7166666666666667,0.7138263665594855
33,0.6700352264361249,0.7284722222222223,0.7331189710610932
34,0.6357500505530171,0.7423611111111111,0.7202572347266881
35,0.6716071237706476,0.7243055555555555,0.7170418006430868
36,0.6569154101527399,0.7354166666666667,0.729903536977492
37,0.6704902232935032,0.7277777777777779,0.7170418006430868
38,0.6457720117022594,0.7423611111111111,0.7170418006430868
39,0.6716119316716989,0.7312500000000001,0.7170418006430868
40,0.6463377647929721,0.7291666666666667,0.729903536977492
41,0.6520227380096912,0.7479166666666667,0.7234726688102894
42,0.6940614650646846,0.7354166666666667,0.707395498392283
43,0.6864029947254393,0.7243055555555555,0.7266881028938906
44,0.6964568166269196,0.7229166666666667,0.7266881028938906
45,0.6668868099235826,0.7423611111111111,0.7170418006430868
46,0.6601085612343417,0.7555555555555555,0.7106109324758842
47,0.678389847651124,0.7423611111111111,0.7331189710610932
48,0.6678068891581562,0.7409722222222223,0.7202572347266881
49,0.6442922422455417,0.7451388888888889,0.7041800643086816
50,0.6626924867431323,0.7486111111111111,0.7106109324758842
