epoch,loss,train_acc,val_acc
1,0.49925556206494476,0.7981462409886715,0.5625
2,0.4429186375679335,0.8238928939237898,0.5721153846153847
3,0.39906080317300824,0.8383110195674562,0.6586538461538461
4,0.38148045053381385,0.8486096807415036,0.6778846153846154
5,0.37712753095484725,0.8599382080329557,0.7115384615384616
6,0.36764992010826675,0.8640576725025746,0.701923076923077
7,0.39000603170004644,0.8630278063851698,0.6923076923076923
8,0.26985572329142066,0.9001029866117405,0.7403846153846154
9,0.2675439261751735,0.9001029866117405,0.75
10,0.2823213976601678,0.8877445932028836,0.764423076923077
11,0.2284801490643243,0.9227600411946446,0.7692307692307693
12,0.25113370185900175,0.8918640576725025,0.7692307692307693
13,0.26463792946508075,0.8898043254376931,0.764423076923077
14,0.23417302448950886,0.913491246138002,0.7788461538461539
15,0.24904059182495708,0.9001029866117405,0.764423076923077
16,0.2341982982553979,0.913491246138002,0.7211538461538461
17,0.25595677844282283,0.90216271884655,0.7211538461538461
18,0.2292081392327003,0.9207003089598352,0.75
19,0.22989001283930455,0.9186405767250257,0.7355769230769231
20,0.21939841492905307,0.9093717816683831,0.7788461538461539
21,0.22198685365283036,0.9248197734294541,0.7451923076923077
22,0.21476152360469994,0.9196704428424305,0.7932692307692308
23,0.2296452483336847,0.9052523171987641,0.7259615384615385
24,0.24180760187788433,0.9042224510813593,0.7836538461538461
25,0.24508825009717508,0.898043254376931,0.7836538461538461
26,0.26384779657251617,0.9011328527291452,0.7932692307692308
27,0.24322409855526028,0.9083419155509783,0.7740384615384616
28,0.23817353501501584,0.9031925849639546,0.6971153846153847
29,0.22693867593174982,0.9052523171987641,0.7932692307692308
30,0.22589322786498142,0.9124613800205973,0.7596153846153847
31,0.25764444304666606,0.9114315139031925,0.7740384615384616
32,0.25282032031232127,0.9083419155509783,0.7067307692307693
33,0.2451256304887247,0.9196704428424305,0.7451923076923077
34,0.24933528368784275,0.9114315139031925,0.7548076923076924
35,0.2589625352197523,0.913491246138002,0.7403846153846154
36,0.25128300525976993,0.9011328527291452,0.764423076923077
37,0.24645003587406525,0.9093717816683831,0.7980769230769231
38,0.24229457553947992,0.9031925849639546,0.7740384615384616
39,0.25414684310893076,0.9042224510813593,0.7932692307692308
40,0.22524820541316523,0.9093717816683831,0.7740384615384616
41,0.2139247038337401,0.9207003089598352,0.7740384615384616
42,0.25769526547494315,0.9042224510813593,0.7740384615384616
43,0.22644586537328734,0.9145211122554068,0.7836538461538461
44,0.2337057648109604,0.9155509783728115,0.7692307692307693
45,0.2314636080279317,0.9145211122554068,0.7836538461538461
46,0.2631800508646469,0.8887744593202883,0.7692307692307693
47,0.24036506413991432,0.8990731204943357,0.764423076923077
48,0.25364390150265026,0.9001029866117405,0.7932692307692308
49,0.24322562283394142,0.9062821833161688,0.7692307692307693
50,0.2531889573614335,0.8887744593202883,0.7788461538461539
