steps,train_loss,train_acc,val_acc
31,0.4026934291384309,0.8300589390962672,0.8222222222222223
63,0.2805582206469388,0.8752455795677799,0.8222222222222223
95,0.24503235603830903,0.8929273084479371,0.8555555555555556
127,0.21581566131770727,0.9027504911591355,0.8555555555555556
159,0.19122191499516164,0.9204322200392927,0.6833333333333333
190,0.17752269747683483,0.924361493123772,0.8833333333333334
222,0.1732803272826264,0.9341846758349704,0.9
254,0.14019852503402294,0.9469548133595285,0.8944444444444445
286,0.15281815364342072,0.9332023575638506,0.9111111111111111
318,0.13159713137360593,0.9449901768172887,0.9166666666666667
349,0.1296574222198404,0.9469548133595285,0.9055555555555556
381,0.12442620606518448,0.9489194499017681,0.9111111111111111
413,0.12325462069516098,0.9538310412573673,0.9055555555555556
445,0.12030610111349926,0.9508840864440078,0.9
477,0.12826761380862628,0.9341846758349704,0.9055555555555556
509,0.11958016272202455,0.9538310412573673,0.9055555555555556
540,0.13159360325289615,0.949901768172888,0.9111111111111111
572,0.1273849330886408,0.9508840864440078,0.9055555555555556
604,0.13766043620048665,0.9390962671905697,0.9055555555555556
636,0.12351672093737102,0.9489194499017681,0.9055555555555556
668,0.11559303904094959,0.9518664047151276,0.8944444444444445
699,0.11776676955532231,0.949901768172888,0.9055555555555556
731,0.11725080118666463,0.9459724950884085,0.9055555555555556
763,0.11735419118099924,0.9508840864440078,0.9055555555555556
795,0.1364533909411702,0.9469548133595285,0.9111111111111111
827,0.1219017176005133,0.9489194499017681,0.9
858,0.1250377765807281,0.9479371316306483,0.9111111111111111
890,0.1180551002325384,0.9567779960707269,0.9055555555555556
922,0.12356671468448077,0.9479371316306483,0.9055555555555556
954,0.12246596725375807,0.9489194499017681,0.9111111111111111
986,0.12394584106438755,0.9567779960707269,0.9055555555555556
1018,0.1363943517500853,0.943025540275049,0.9055555555555556
1049,0.12698272781076975,0.9390962671905697,0.9111111111111111
1081,0.1163433388841644,0.9528487229862475,0.9055555555555556
1113,0.1168443828323501,0.9528487229862475,0.9111111111111111
1145,0.12120543432024936,0.9518664047151276,0.9055555555555556
1177,0.13325341133682572,0.9410609037328094,0.9
1208,0.11189174824824268,0.9567779960707269,0.9
1240,0.11902936675342454,0.9538310412573673,0.9055555555555556
1272,0.12521323547030713,0.9518664047151276,0.9055555555555556
1304,0.1207383162468262,0.9459724950884085,0.9055555555555556
1336,0.10542081584806293,0.9557956777996071,0.9111111111111111
1367,0.11375185425717142,0.9508840864440078,0.9055555555555556
1399,0.11763272473994782,0.9538310412573673,0.9111111111111111
1431,0.11643305461861062,0.9567779960707269,0.9111111111111111
1463,0.1242633292886972,0.9459724950884085,0.9055555555555556
1495,0.12019762843261768,0.9440078585461689,0.9111111111111111
1527,0.12065635612033206,0.9469548133595285,0.9055555555555556
1558,0.1119475508134351,0.9528487229862475,0.9055555555555556
1590,0.11286573931721199,0.9597249508840864,0.9111111111111111
