steps,train_loss,train_acc,val_acc
31,1.1857569516584234,0.5152409046214357,0.5580110497237569
63,0.7727247793648682,0.6774827925270404,0.6353591160220994
95,0.6819705007819417,0.7492625368731564,0.6850828729281768
127,0.6002273012168756,0.7512291052114062,0.6574585635359116
158,0.5498122979933533,0.7708947885939037,0.6795580110497237
190,0.5310311907043382,0.7826941986234022,0.6850828729281768
222,0.5059201823164697,0.808259587020649,0.6795580110497237
254,0.5027203327200523,0.7984267453294003,0.6795580110497237
286,0.5387579254813368,0.7964601769911505,0.6906077348066298
317,0.504447678988662,0.784660766961652,0.6685082872928176
349,0.5404831995068515,0.7954768928220256,0.6906077348066298
381,0.5110676014610916,0.7885939036381515,0.6906077348066298
413,0.4940561571890157,0.7944936086529008,0.6850828729281768
444,0.5401757469102227,0.7836774827925271,0.6906077348066298
476,0.5181263285810851,0.7885939036381515,0.6795580110497237
508,0.5347352788921889,0.784660766961652,0.6906077348066298
540,0.5368107569604497,0.7866273352999017,0.6850828729281768
572,0.5303730653450552,0.7974434611602753,0.6850828729281768
603,0.5281519978916165,0.8043264503441495,0.6850828729281768
635,0.527258500647287,0.7836774827925271,0.6906077348066298
667,0.550548952296303,0.7748279252704032,0.6795580110497237
699,0.48718598147995235,0.8062930186823992,0.6850828729281768
730,0.5328940095978852,0.8013765978367748,0.6685082872928176
762,0.5120882411270367,0.8062930186823992,0.6795580110497237
794,0.5245517417275682,0.808259587020649,0.6906077348066298
826,0.5178016890408133,0.7915437561455261,0.6795580110497237
858,0.5546928288427895,0.7787610619469028,0.6850828729281768
889,0.5318336517878807,0.7826941986234022,0.6850828729281768
921,0.5044752750307644,0.817109144542773,0.6850828729281768
953,0.48795884097454706,0.8072763028515242,0.6795580110497237
985,0.49958598473079086,0.7866273352999017,0.6740331491712707
1017,0.5229887750765333,0.7866273352999017,0.6961325966850829
1048,0.5581046114570389,0.7826941986234022,0.6795580110497237
1080,0.5221372168207121,0.7856440511307768,0.6795580110497237
1112,0.534549009981643,0.7866273352999017,0.6906077348066298
1144,0.5195385596862351,0.7935103244837759,0.6906077348066298
1175,0.5206008780319079,0.7944936086529008,0.6850828729281768
1207,0.533764946835817,0.7826941986234022,0.6795580110497237
1239,0.505696172852549,0.7994100294985251,0.6850828729281768
1271,0.5240767367528486,0.7905604719764012,0.6795580110497237
1303,0.5062033987092175,0.7826941986234022,0.6961325966850829
1334,0.5095970757239687,0.8013765978367748,0.6906077348066298
1366,0.532888089162879,0.784660766961652,0.6906077348066298
1398,0.5054835762715035,0.80039331366765,0.6906077348066298
1430,0.5712450740377225,0.7600786627335301,0.6795580110497237
1461,0.5124575655720579,0.7964601769911505,0.6850828729281768
1493,0.5178089570858485,0.7954768928220256,0.6906077348066298
1525,0.5462606955418544,0.7728613569321534,0.6850828729281768
1557,0.5096789482420525,0.7817109144542773,0.6795580110497237
1589,0.5179461927071668,0.7954768928220256,0.6740331491712707
