epoch,loss,train_acc,val_acc
1,0.515133347806886,0.7823343848580442,0.6048780487804878
2,0.4513185799913138,0.8117770767613038,0.7024390243902439
3,0.4325687160360951,0.8317560462670873,0.6
4,0.4346812534039266,0.8264984227129337,0.6
5,0.41407679827133687,0.8296529968454258,0.6878048780487804
6,0.40122431671769837,0.8391167192429022,0.6731707317073171
7,0.38568478705974535,0.8475289169295478,0.6682926829268293
8,0.31205140183886393,0.900105152471083,0.6829268292682927
9,0.32896726598060216,0.8748685594111462,0.6829268292682927
10,0.2547584234038613,0.8937960042060988,0.7121951219512195
11,0.3215769600832187,0.8696109358569927,0.6829268292682927
12,0.29252147577413123,0.8843322818086226,0.6634146341463415
13,0.29037625147529206,0.8958990536277602,0.7219512195121951
14,0.3062395526156942,0.8717139852786541,0.7073170731707317
15,0.29618586461548424,0.8969505783385909,0.6878048780487804
16,0.27529011059603353,0.9032597266035752,0.7073170731707317
17,0.26036184903167653,0.9043112513144059,0.7414634146341463
18,0.258410327144351,0.900105152471083,0.7414634146341463
19,0.2541656532647043,0.9127234490010515,0.7170731707317073
20,0.26924260350024537,0.9095688748685594,0.7414634146341463
21,0.2315977738482719,0.907465825446898,0.7170731707317073
22,0.22501238611390664,0.9148264984227129,0.7073170731707317
23,0.27215607928897556,0.9022082018927445,0.6878048780487804
24,0.2713654647521541,0.889589905362776,0.6878048780487804
25,0.25494793554930534,0.9095688748685594,0.7024390243902439
26,0.26258460514944687,0.9043112513144059,0.7219512195121951
27,0.267584530525027,0.9053627760252366,0.7317073170731707
28,0.29287941547817736,0.8927444794952681,0.6634146341463415
29,0.2673789598517802,0.8958990536277602,0.7170731707317073
30,0.2634467953418457,0.8990536277602523,0.7414634146341463
31,0.3305744121123407,0.8832807570977917,0.7121951219512195
32,0.25491441890879385,0.907465825446898,0.6780487804878049
33,0.3067943269286998,0.8937960042060988,0.697560975609756
34,0.2673920941442157,0.900105152471083,0.6780487804878049
35,0.2590286837446138,0.9043112513144059,0.7560975609756098
36,0.2416962055033063,0.9148264984227129,0.7219512195121951
37,0.25909718057115244,0.8948475289169295,0.7268292682926829
38,0.25166390126435917,0.9085173501577287,0.7121951219512195
39,0.2562866746580187,0.9158780231335436,0.7219512195121951
40,0.24847653937907,0.8990536277602523,0.697560975609756
41,0.24558456580141866,0.9085173501577287,0.7170731707317073
42,0.26553203823234883,0.907465825446898,0.7024390243902439
43,0.2573831891239504,0.8937960042060988,0.7121951219512195
44,0.23667993206143004,0.9085173501577287,0.7219512195121951
45,0.2928739334451726,0.8885383806519453,0.7317073170731707
46,0.2643227289997817,0.8990536277602523,0.7268292682926829
47,0.2977143582093728,0.8990536277602523,0.697560975609756
48,0.2549780596333598,0.9064143007360673,0.7121951219512195
49,0.26702055525422475,0.8990536277602523,0.7024390243902439
50,0.2594571717545688,0.900105152471083,0.7170731707317073
