steps,train_loss,train_acc,val_acc
254,1.1326602118322397,0.5526057030481809,0.5966850828729282
508,0.9882971421103913,0.599803343166175,0.6574585635359116
762,0.9458240679700584,0.5968534906588004,0.6077348066298343
1017,0.9248182389119616,0.6263520157325467,0.6243093922651933
1271,0.8560491637377143,0.6676499508357916,0.6464088397790055
1525,0.832459572845504,0.6529006882989185,0.6685082872928176
1779,0.8295677937237562,0.656833824975418,0.6685082872928176
2034,0.8257496722093843,0.6715830875122911,0.6187845303867403
2288,0.7558555009325229,0.6932153392330384,0.6519337016574586
2542,0.7088227893867792,0.7138643067846608,0.6850828729281768
2796,0.7134615229177147,0.7138643067846608,0.6685082872928176
3051,0.6883741324161241,0.7354965585054081,0.6519337016574586
3305,0.6398440782299436,0.7266470009832842,0.6187845303867403
3559,0.6644055342838359,0.7138643067846608,0.6961325966850829
3813,0.6497428915376391,0.7345132743362832,0.6574585635359116
4068,0.6319784091285549,0.7384464110127827,0.6740331491712707
4322,0.6500820014680733,0.7315634218289085,0.6795580110497237
4576,0.6687707789059116,0.7207472959685349,0.6574585635359116
4830,0.6423130167855157,0.7374631268436579,0.6850828729281768
5085,0.6084706350179314,0.7571288102261554,0.6574585635359116
5339,0.6329272397031006,0.7453294001966568,0.6629834254143646
5593,0.6341372338602559,0.752212389380531,0.6961325966850829
5847,0.6102374790926833,0.7620452310717798,0.6629834254143646
6102,0.6599011775197767,0.7197640117994101,0.712707182320442
6356,0.6140999592393783,0.752212389380531,0.7016574585635359
6610,0.6304399787266112,0.7394296951819076,0.6685082872928176
6864,0.6336813830461943,0.7472959685349067,0.6464088397790055
7119,0.6285566253882476,0.7482792527040315,0.7071823204419889
7373,0.6232298080431208,0.7512291052114062,0.6795580110497237
7627,0.6166862948571452,0.7433628318584071,0.6961325966850829
7881,0.6454661024941338,0.752212389380531,0.6795580110497237
8136,0.6384895193072782,0.7394296951819076,0.6795580110497237
8390,0.6304984913228653,0.7374631268436579,0.6685082872928176
8644,0.6365219610747803,0.7453294001966568,0.6795580110497237
8898,0.6339086801722104,0.7354965585054081,0.6077348066298343
9153,0.6403351420849825,0.7394296951819076,0.6519337016574586
9407,0.6333541074216424,0.7423795476892823,0.6795580110497237
9661,0.6493226531215356,0.7463126843657818,0.7016574585635359
9915,0.6279745287717033,0.7433628318584071,0.6961325966850829
10170,0.6455256965894146,0.7413962635201574,0.6132596685082873
10424,0.6349082416841062,0.752212389380531,0.6906077348066298
10678,0.6424881659426168,0.752212389380531,0.6353591160220994
10932,0.6229024452094132,0.7590953785644051,0.6353591160220994
11187,0.6325140887305448,0.7463126843657818,0.7016574585635359
11441,0.6339148507474563,0.7374631268436579,0.7071823204419889
11695,0.6224049590564642,0.7472959685349067,0.6850828729281768
11949,0.6053203174967096,0.7571288102261554,0.6629834254143646
12204,0.6338548182620646,0.7384464110127827,0.6464088397790055
12458,0.6303109655572484,0.736479842674533,0.6629834254143646
12712,0.6383225719720096,0.7453294001966568,0.6961325966850829
