steps,train_loss,train_acc,val_acc
1018,0.8201104350431964,0.5294695481335953,0.5666666666666667
2036,0.6985256682444649,0.5510805500982318,0.5666666666666667
3054,0.7024486275986276,0.5314341846758349,0.55
4072,0.6877684174562952,0.5677799607072691,0.6111111111111112
5090,0.6858165853149999,0.5677799607072691,0.5611111111111111
6108,0.6840731337051729,0.5658153241650294,0.5666666666666667
7126,0.6846888969361431,0.5677799607072691,0.5388888888888889
8144,0.6851197869346746,0.5677799607072691,0.5777777777777778
9162,0.6851151968500703,0.5677799607072691,0.5722222222222223
10180,0.6848608710911045,0.5677799607072691,0.55
11198,0.684799022313888,0.5677799607072691,0.5722222222222223
