steps,train_loss,train_acc,val_acc
509,0.48056436987311996,0.7829076620825147,0.8166666666666667
1018,0.40882916523103396,0.8172888015717091,0.8777777777777778
1527,0.40437687312807225,0.8349705304518663,0.9222222222222223
2036,0.3603350432893382,0.8506876227897838,0.8388888888888889
2545,0.3407985156142173,0.8722986247544203,0.8722222222222222
3054,0.25186549311536705,0.8998035363457759,0.8944444444444445
3563,0.23447821560098053,0.9086444007858545,0.8833333333333334
4072,0.23032697104283542,0.9135559921414538,0.9
4581,0.23122665640296075,0.905697445972495,0.9
5090,0.2339460602970629,0.9027504911591355,0.9055555555555556
5599,0.2312497054546896,0.9017681728880157,0.888888888888889
6108,0.22423509114617682,0.9145383104125736,0.9
6617,0.22391394190563435,0.9145383104125736,0.9166666666666667
7126,0.24195058026107683,0.9037328094302554,0.9
7635,0.23002742611471938,0.9076620825147347,0.9111111111111111
8144,0.22049851279361776,0.9135559921414538,0.9111111111111111
8653,0.21387666662924415,0.924361493123772,0.9111111111111111
9162,0.24084860024962773,0.8998035363457759,0.9055555555555556
9671,0.23146410069788836,0.9135559921414538,0.9
10180,0.2242018932619357,0.9174852652259331,0.9166666666666667
10689,0.22877099802662676,0.9115913555992141,0.9111111111111111
11198,0.22860556761853118,0.9047151277013752,0.9111111111111111
11707,0.225773414307821,0.9165029469548133,0.9111111111111111
12216,0.24337340250230727,0.9086444007858545,0.9
12725,0.2281186856431905,0.9174852652259331,0.9166666666666667
13234,0.23928714527479558,0.9066797642436148,0.8833333333333334
13743,0.23457761706092736,0.9086444007858545,0.9111111111111111
14252,0.2336342549042992,0.9037328094302554,0.9111111111111111
14761,0.23373639765094914,0.912573673870334,0.9
15270,0.24562441073138494,0.9106090373280943,0.9111111111111111
15779,0.23394715177052616,0.9037328094302554,0.9166666666666667
16288,0.2349815900878494,0.9106090373280943,0.9166666666666667
16797,0.2370730671292438,0.9106090373280943,0.9111111111111111
17306,0.2323708775469737,0.9135559921414538,0.9166666666666667
17815,0.23478753642272387,0.9096267190569743,0.9055555555555556
18324,0.22514700037674257,0.9115913555992141,0.9
18833,0.22887070799037842,0.9086444007858545,0.9166666666666667
19342,0.2289485323054383,0.9076620825147347,0.9111111111111111
19851,0.22412317496503031,0.912573673870334,0.9
20360,0.2192208941418436,0.9165029469548133,0.8944444444444445
20869,0.2516021427857618,0.905697445972495,0.9111111111111111
21378,0.23007162257824057,0.912573673870334,0.9166666666666667
21887,0.22325525355245368,0.9135559921414538,0.9055555555555556
22396,0.253664706041396,0.9047151277013752,0.9
22905,0.21920453632627349,0.9233791748526522,0.9
23414,0.24588657049041365,0.9047151277013752,0.9111111111111111
23923,0.21617364526263388,0.9184675834970529,0.9055555555555556
24432,0.22721264020984439,0.9135559921414538,0.8944444444444445
24941,0.23263018128914073,0.9115913555992141,0.8944444444444445
25450,0.22062127731286707,0.9204322200392927,0.8833333333333334
