steps,train_loss,train_acc,val_acc
127,0.8063472559787297,0.6843657817109144,0.6629834254143646
254,0.6213941483839892,0.7472959685349067,0.5911602209944751
381,0.6086255139657529,0.7561455260570306,0.6298342541436464
508,0.5535269117050583,0.7915437561455261,0.7348066298342542
635,0.48804115791939706,0.8141592920353983,0.8066298342541436
762,0.46798068314292557,0.8141592920353983,0.7679558011049723
889,0.42662699753555927,0.8387413962635202,0.7790055248618785
1017,0.45449270658202345,0.8269419862340217,0.8066298342541436
1144,0.4957462303640803,0.8033431661750247,0.7734806629834254
1271,0.4521264916207118,0.816125860373648,0.723756906077348
1398,0.48312376552392367,0.8121927236971486,0.7734806629834254
1525,0.432223641180828,0.8279252704031466,0.7569060773480663
1652,0.4701099134358919,0.8180924287118978,0.7569060773480663
1779,0.43258368013648274,0.8436578171091446,0.7790055248618785
1906,0.47890744870391216,0.8131760078662734,0.8121546961325966
2034,0.4342446282081079,0.8279252704031466,0.7679558011049723
2161,0.44636166248115233,0.8279252704031466,0.7734806629834254
2288,0.4534777244049305,0.8141592920353983,0.7458563535911602
2415,0.4745916420614004,0.8131760078662734,0.7624309392265193
2542,0.4437068802768854,0.8210422812192725,0.7679558011049723
2669,0.44603713517578186,0.8289085545722714,0.729281767955801
2796,0.49371491930829386,0.8141592920353983,0.7348066298342542
2923,0.45582814952734063,0.8249754178957719,0.7900552486187845
3051,0.4399534720586816,0.8269419862340217,0.8011049723756906
3178,0.4514534988000095,0.8279252704031466,0.7845303867403315
3305,0.44732836272747,0.8298918387413963,0.7734806629834254
3432,0.42342261233043765,0.8200589970501475,0.7403314917127072
3559,0.4847402409700752,0.8053097345132744,0.7624309392265193
3686,0.4639296660615514,0.8210422812192725,0.7845303867403315
3813,0.436550010973725,0.8230088495575222,0.7624309392265193
3940,0.4657873815491488,0.8102261553588987,0.7624309392265193
4068,0.4799857449625328,0.8151425762045231,0.7955801104972375
4195,0.44665707400180366,0.8249754178957719,0.7403314917127072
4322,0.4569610474501153,0.8269419862340217,0.729281767955801
4449,0.45684876027008775,0.816125860373648,0.7348066298342542
4576,0.4319059888052964,0.8338249754178958,0.7790055248618785
4703,0.4711774710708663,0.8112094395280236,0.723756906077348
4830,0.4900116604572435,0.8102261553588987,0.8176795580110496
4957,0.44801352122540317,0.8230088495575222,0.7679558011049723
5085,0.44523555139993615,0.8230088495575222,0.8121546961325966
5212,0.47356478244271366,0.8131760078662734,0.7403314917127072
5339,0.442373265734816,0.8308751229105212,0.7679558011049723
5466,0.4514586763747674,0.8190757128810227,0.7790055248618785
5593,0.4522175164114878,0.817109144542773,0.8066298342541436
5720,0.4531433577031161,0.8259587020648969,0.7458563535911602
5847,0.46605031844320083,0.8230088495575222,0.729281767955801
5974,0.4672377481104233,0.8043264503441495,0.7900552486187845
6102,0.4776292688258161,0.8112094395280236,0.7790055248618785
6229,0.4582858798895379,0.8092428711897739,0.7955801104972375
6356,0.4545908972928658,0.8367748279252705,0.7734806629834254
