steps,train_loss,train_acc,val_acc
127,38.532698673853005,0.56286836935167,0.5333333333333333
254,28.110395255515055,0.5726915520628684,0.5722222222222223
381,11.102678752894018,0.5952848722986247,0.5888888888888889
509,4.686061145280339,0.5766208251473477,0.6055555555555556
636,4.125127054033673,0.5952848722986247,0.5555555555555556
763,4.546268953789896,0.5550098231827112,0.41111111111111115
890,1.6467944506577752,0.4793713163064833,0.5777777777777778
1018,1.2388717947868093,0.5943025540275049,0.5944444444444444
1145,1.0961927899794401,0.5972495088408644,0.6166666666666667
1272,0.966024225376444,0.6051080550098231,0.6
1399,0.9367228014530039,0.5825147347740668,0.638888888888889
1527,0.7993773739558072,0.6139489194499017,0.6777777777777778
1654,0.8351712168316944,0.6178781925343811,0.6944444444444444
1781,0.890821843402559,0.6041257367387033,0.6888888888888889
1908,0.8867999504966211,0.6198428290766208,0.7333333333333334
2036,0.9272420983651767,0.6011787819253438,0.6555555555555556
2163,0.8134095153546287,0.6021611001964636,0.6722222222222223
2290,0.7854997914994395,0.6267190569744597,0.6444444444444445
2417,0.7732161379516241,0.6178781925343811,0.6333333333333333
2545,0.7414093247096993,0.6129666011787819,0.6555555555555556
2672,0.8386899211786116,0.6070726915520628,0.6944444444444444
2799,0.730326775014986,0.618860510805501,0.6777777777777778
