epoch,loss,train_acc,val_acc
1,1.0545379555501146,0.6056782334384858,0.48292682926829267
2,0.8907627708873037,0.6656151419558359,0.5707317073170731
3,0.8636815724649577,0.6740273396424816,0.5609756097560976
4,0.8964085662512248,0.6792849631966351,0.551219512195122
5,0.8624846290965437,0.6898002103049422,0.3463414634146341
6,0.8905415220497535,0.7013669821240799,0.5463414634146342
7,0.8719112416641194,0.6961093585699264,0.5853658536585366
8,0.6615141976299597,0.7476340694006309,0.551219512195122
9,0.7455460624426572,0.722397476340694,0.5121951219512195
10,0.7140868259466534,0.7392218717139852,0.5414634146341464
11,0.6383070750504763,0.7528916929547844,0.5560975609756098
12,0.6813301960971955,0.7486855941114616,0.5170731707317073
13,0.6353285017293083,0.7465825446898002,0.5365853658536586
14,0.656644429130133,0.7350157728706624,0.551219512195122
15,0.6923982692034337,0.7423764458464774,0.5365853658536586
16,0.6905475593359062,0.7413249211356467,0.5024390243902439
17,0.6753671290871974,0.7434279705573081,0.5365853658536586
18,0.6724342361609642,0.7423764458464774,0.551219512195122
19,0.7019307351701518,0.7339642481598317,0.5609756097560976
20,0.6892687444869903,0.7266035751840169,0.5560975609756098
21,0.7152733158802008,0.7308096740273397,0.5121951219512195
22,0.6696226698210312,0.7276550998948476,0.5365853658536586
23,0.6759215802204972,0.7276550998948476,0.5756097560975609
24,0.6353962093936407,0.7476340694006309,0.5219512195121951
25,0.6471887791507753,0.7665615141955836,0.551219512195122
26,0.7232675223007061,0.7202944269190326,0.5560975609756098
27,0.6994358052026586,0.7423764458464774,0.5804878048780487
28,0.6709014123734616,0.7528916929547844,0.5707317073170731
29,0.6465586298679077,0.7476340694006309,0.5560975609756098
30,0.6397970116978313,0.750788643533123,0.5317073170731708
31,0.6753901299304641,0.7434279705573081,0.5414634146341464
32,0.6813781509326711,0.7287066246056783,0.5170731707317073
33,0.6802271325004088,0.7434279705573081,0.551219512195122
34,0.661546264881842,0.7392218717139852,0.4975609756097561
35,0.6388856665193094,0.7613038906414301,0.5560975609756098
36,0.6713863793607766,0.7276550998948476,0.5658536585365853
37,0.6497518971648565,0.7560462670872765,0.526829268292683
38,0.6909476379490801,0.7255520504731862,0.5804878048780487
39,0.6817673131682519,0.7497371188222923,0.5951219512195122
40,0.700516606621311,0.7234490010515248,0.5121951219512195
41,0.6759596837118472,0.7444794952681388,0.5560975609756098
42,0.674063718069803,0.7476340694006309,0.5365853658536586
43,0.6653091710699344,0.7339642481598317,0.526829268292683
44,0.7142178525307953,0.7129337539432177,0.5365853658536586
45,0.6528090780403085,0.7476340694006309,0.5560975609756098
46,0.6649589791940966,0.7350157728706624,0.5121951219512195
47,0.6748896601730341,0.7465825446898002,0.5170731707317073
48,0.6548081907188102,0.7444794952681388,0.526829268292683
49,0.6601944631425866,0.7455310199789695,0.5463414634146342
50,0.6999536613874004,0.7245005257623555,0.551219512195122
