epoch,loss,train_acc,val_acc
1,1.1810160304341362,0.44859813084112143,0.47252747252747257
2,1.0334057859449743,0.5560747663551402,0.45054945054945056
3,1.082319484832131,0.5560747663551402,0.5274725274725275
4,0.9300661722076273,0.5841121495327103,0.5274725274725275
5,0.8472538428885914,0.6144859813084111,0.5054945054945056
6,0.8418075017561423,0.6425233644859812,0.4395604395604396
7,1.005031083649564,0.5677570093457943,0.4835164835164836
8,0.7725819722514287,0.6985981308411214,0.5494505494505495
9,0.7098922838117475,0.6892523364485981,0.4945054945054945
10,0.6719705242419911,0.6939252336448598,0.5934065934065934
11,0.7302897604547929,0.7009345794392523,0.5714285714285715
12,0.686205336562941,0.7289719626168224,0.47252747252747257
13,0.6760759934365193,0.7056074766355139,0.5714285714285715
14,0.7038860080119606,0.6845794392523364,0.5604395604395604
15,0.6542334766867005,0.7476635514018691,0.5824175824175825
16,0.6652416719175945,0.7242990654205607,0.5604395604395604
17,0.6322520425386517,0.7476635514018691,0.5714285714285715
18,0.624646630103343,0.7313084112149533,0.5714285714285715
19,0.6631496829964291,0.733644859813084,0.5384615384615385
20,0.6936293894720968,0.719626168224299,0.5384615384615385
21,0.6984572722533039,0.733644859813084,0.5934065934065934
22,0.6095041067243736,0.764018691588785,0.5824175824175825
23,0.6710740522803548,0.7079439252336448,0.5934065934065934
24,0.6560035474668039,0.7289719626168224,0.5714285714285715
25,0.6523153025691755,0.7242990654205607,0.5714285714285715
26,0.692505648760038,0.7149532710280373,0.5824175824175825
27,0.685377972009026,0.7102803738317757,0.5274725274725275
28,0.6418204551266733,0.7383177570093458,0.5824175824175825
29,0.6299709621990952,0.7266355140186915,0.5384615384615385
30,0.6164420079962115,0.7453271028037383,0.5714285714285715
31,0.681196261649934,0.7079439252336448,0.5824175824175825
32,0.6412516310114726,0.7313084112149533,0.5494505494505495
33,0.6566528411947679,0.7453271028037383,0.5604395604395604
34,0.6572559055323913,0.7383177570093458,0.5824175824175825
35,0.6500604883811184,0.7149532710280373,0.5824175824175825
36,0.6469855783420189,0.7172897196261682,0.5384615384615385
37,0.6297968302931741,0.7383177570093458,0.5604395604395604
38,0.7092957002258746,0.6915887850467289,0.5824175824175825
39,0.6253740586967111,0.7453271028037383,0.5824175824175825
40,0.6694617977487707,0.7242990654205607,0.6043956043956045
41,0.6782265581260217,0.719626168224299,0.5934065934065934
42,0.664380792006154,0.7242990654205607,0.5494505494505495
43,0.6583606397437158,0.7313084112149533,0.5824175824175825
44,0.6503886207241878,0.733644859813084,0.5824175824175825
45,0.6782418099519248,0.7242990654205607,0.5274725274725275
46,0.6832601595147748,0.7126168224299065,0.5604395604395604
47,0.6254973446375856,0.7429906542056074,0.5824175824175825
48,0.5903764761218401,0.7990654205607476,0.5384615384615385
49,0.629469083430611,0.7406542056074766,0.5494505494505495
50,0.6748763991293506,0.7289719626168224,0.5824175824175825
