epoch,loss,train_acc,val_acc
1,0.6337093502191019,0.7476828012358393,0.40384615384615385
2,0.4535295143493295,0.815653964984552,0.5673076923076923
3,0.4069856585422579,0.8537590113285273,0.44230769230769235
4,0.46226212182815973,0.819773429454171,0.6730769230769231
5,0.40009222371478775,0.854788877445932,0.5336538461538461
6,0.35201470985103217,0.8578784757981462,0.5913461538461539
7,0.41378040929410287,0.8372811534500515,0.6298076923076923
8,0.29529728048340054,0.8908341915550978,0.6153846153846154
9,0.27586789888039187,0.8877445932028836,0.5961538461538461
10,0.2922147245105091,0.9011328527291452,0.6682692307692308
11,0.26327351886629446,0.8949536560247168,0.6490384615384616
12,0.26668916340345705,0.8898043254376931,0.6105769230769231
13,0.2545038537495414,0.9001029866117405,0.6490384615384616
14,0.2213255823748119,0.9114315139031925,0.4759615384615385
15,0.28557777868240425,0.893923789907312,0.6634615384615385
16,0.24640534331697883,0.8990731204943357,0.5865384615384616
17,0.2538222105891648,0.9042224510813593,0.576923076923077
18,0.24379955623471528,0.9031925849639546,0.5865384615384616
19,0.24252838005305072,0.9062821833161688,0.6009615384615385
20,0.2453513832035811,0.9093717816683831,0.5625
21,0.25695285194742384,0.8949536560247168,0.5576923076923077
22,0.24614994781884056,0.9104016477857878,0.625
23,0.23026262240217715,0.9237899073120494,0.6009615384615385
24,0.2418792894154204,0.8959835221421215,0.5913461538461539
25,0.25087622684320143,0.9114315139031925,0.5240384615384616
26,0.23756318759599013,0.9186405767250257,0.6153846153846154
27,0.23717892826769796,0.8990731204943357,0.576923076923077
28,0.20980883049793028,0.9258496395468588,0.5673076923076923
29,0.2391915354190968,0.9031925849639546,0.5865384615384616
30,0.23982939205442227,0.9052523171987641,0.5625
31,0.2352286992186007,0.9001029866117405,0.4807692307692308
32,0.23185250611187377,0.9186405767250257,0.6201923076923077
33,0.21419849040333938,0.917610710607621,0.5480769230769231
34,0.21768433846970664,0.9196704428424305,0.5336538461538461
35,0.25577779263296346,0.8918640576725025,0.5192307692307693
36,0.26767548433016797,0.893923789907312,0.6201923076923077
37,0.2544453166172016,0.8908341915550978,0.576923076923077
38,0.23297226193037754,0.9124613800205973,0.5288461538461539
39,0.26392735563886155,0.8970133882595263,0.5721153846153847
40,0.25614814394288893,0.9145211122554068,0.576923076923077
41,0.26369864224282646,0.9062821833161688,0.6057692307692308
42,0.242720190170926,0.9114315139031925,0.5384615384615385
43,0.24764172648425942,0.9073120494335736,0.6153846153846154
44,0.2556208900332328,0.893923789907312,0.576923076923077
45,0.255299674249211,0.9073120494335736,0.625
46,0.2386223891122702,0.9093717816683831,0.6298076923076923
47,0.25868518019802905,0.8959835221421215,0.5432692307692308
48,0.2343381284040722,0.9062821833161688,0.5528846153846154
49,0.2520226678157841,0.9011328527291452,0.639423076923077
50,0.2484728526074658,0.9011328527291452,0.639423076923077
