steps,train_loss,train_acc,val_acc
127,0.4751933198897918,0.7711198428290765,0.888888888888889
254,0.3344060721238142,0.8546168958742631,0.8833333333333334
381,0.27656194596955724,0.8801571709233791,0.9111111111111111
509,0.3134082611979576,0.8860510805500982,0.9055555555555556
636,0.2653014755612038,0.8968565815324164,0.8055555555555556
763,0.2580054946873183,0.8939096267190569,0.8722222222222222
890,0.2282347512561352,0.9115913555992141,0.9
1018,0.22162134646783876,0.9115913555992141,0.9055555555555556
1145,0.2090211788188732,0.9135559921414538,0.888888888888889
1272,0.22042443396885877,0.8988212180746561,0.8944444444444445
