steps,loss,train_acc,val_acc
247,0.9276503688893337,0.6305668016194332,0.6398104265402844
494,0.8151273130767258,0.6730769230769231,0.5639810426540285
741,0.7598531632288265,0.7176113360323887,0.6824644549763034
988,0.7624927726593095,0.7155870445344129,0.6729857819905214
1235,0.6820842754020382,0.7378542510121457,0.6919431279620853
1482,0.7182316050114419,0.728744939271255,0.7298578199052134
1729,0.775690069444749,0.7145748987854251,0.6492890995260664
1976,0.7989526480315667,0.7024291497975709,0.7061611374407584
2223,0.683358673504007,0.7540485829959515,0.7345971563981043
2470,0.7231234102114009,0.7449392712550608,0.7298578199052134
2717,0.6734718288245954,0.7388663967611336,0.7203791469194314
2964,0.7048893755505442,0.7368421052631579,0.7393364928909953
3211,0.6378868601100165,0.7560728744939271,0.7582938388625593
3458,0.676628270552226,0.7317813765182186,0.7203791469194314
3705,0.6629604605528024,0.7520242914979757,0.7488151658767773
3952,0.6584741459925648,0.7540485829959515,0.7535545023696683
4199,0.6732988244729486,0.7520242914979757,0.7535545023696683
4446,0.6373213554924799,0.7611336032388664,0.7345971563981043
4693,0.6439179480075836,0.7520242914979757,0.7345971563981043
4940,0.6247242006213076,0.7641700404858299,0.7440758293838863
5187,0.63641722084057,0.7419028340080972,0.7440758293838863
5434,0.6404656151286986,0.7439271255060729,0.7630331753554503
5681,0.6754395954522044,0.7520242914979757,0.7582938388625593
5928,0.6372278323660978,0.7601214574898786,0.7725118483412323
6175,0.647970447535457,0.7489878542510121,0.7393364928909953
6422,0.6294004355485623,0.7489878542510121,0.7488151658767773
6669,0.6654941504783476,0.7469635627530364,0.7251184834123223
6916,0.6540793931556617,0.7520242914979757,0.7393364928909953
7163,0.6260645988016476,0.7611336032388664,0.7677725118483413
7410,0.6260015055959524,0.7550607287449392,0.7345971563981043
7657,0.6349645998434499,0.7641700404858299,0.7582938388625593
7904,0.619402114920288,0.7641700404858299,0.7251184834123223
8151,0.620215264590163,0.7591093117408907,0.7298578199052134
8398,0.6441463857044575,0.742914979757085,0.7914691943127963
8645,0.6437874725352415,0.7550607287449392,0.7393364928909953
8892,0.6485864708298131,0.7672064777327935,0.7582938388625593
9139,0.6333673328523212,0.7580971659919028,0.7440758293838863
9386,0.6463935973069929,0.7530364372469636,0.7393364928909953
9633,0.6340587311066114,0.7631578947368421,0.7203791469194314
9880,0.6477003548792016,0.7651821862348178,0.7535545023696683
10127,0.6633605776648772,0.7348178137651822,0.7345971563981043
10374,0.6351537104198325,0.7682186234817814,0.7488151658767773
10621,0.6175047822809412,0.7631578947368421,0.7393364928909953
10868,0.6129543301064958,0.7601214574898786,0.7725118483412323
11115,0.6512001382435865,0.7489878542510121,0.7630331753554503
11362,0.6179586137957901,0.770242914979757,0.6966824644549764
11609,0.6455402229478967,0.7520242914979757,0.7725118483412323
11856,0.6349917036077755,0.770242914979757,0.7109004739336493
12103,0.6848603462883336,0.7358299595141701,0.7440758293838863
12350,0.6578141093736718,0.7580971659919028,0.7298578199052134
