steps,loss,train_acc,val_acc
329,0.4413684483659062,0.8105369807497468,0.8720379146919433
658,0.4185684688819578,0.8085106382978724,0.8815165876777252
987,0.327109539007585,0.8693009118541034,0.8815165876777252
1316,0.380323168807479,0.8308004052684904,0.7582938388625593
1645,0.3620919400133502,0.8541033434650457,0.8909952606635072
1974,0.3242898629610299,0.8713272543059778,0.8909952606635072
2303,0.3609060684960664,0.8541033434650457,0.8530805687203792
2632,0.25808626823995373,0.8956433637284702,0.8246445497630333
2961,0.2623726139231958,0.8926038500506587,0.9099526066350712
3290,0.2705054372971785,0.8905775075987843,0.7914691943127963
3619,0.2689127086868402,0.8865248226950355,0.7772511848341233
3948,0.2494556892817989,0.9007092198581561,0.7914691943127963
4277,0.24348507237289452,0.8966565349544073,0.8436018957345972
4606,0.2575248684262311,0.894630192502533,0.7962085308056872
4935,0.26502082829779766,0.8915906788247214,0.8151658767772513
5264,0.2558450667449889,0.8926038500506587,0.8862559241706162
5593,0.2405489433449226,0.8956433637284702,0.8672985781990522
5922,0.25478905013629366,0.8915906788247214,0.7725118483412323
6251,0.2562762567926323,0.9017223910840932,0.8341232227488152
6580,0.24935728046201402,0.8996960486322189,0.8720379146919433
6909,0.23711607385551314,0.905775075987842,0.8246445497630333
7238,0.2650238299985787,0.8905775075987843,0.8862559241706162
7567,0.2443662027034837,0.8976697061803446,0.8199052132701422
7896,0.23381253080338754,0.9037487335359676,0.8578199052132702
8225,0.245505038048721,0.894630192502533,0.8483412322274883
8554,0.23663330407248925,0.9027355623100305,0.8815165876777252
8883,0.23914811960228066,0.9037487335359676,0.8293838862559242
9212,0.269593673998824,0.8865248226950355,0.8530805687203792
9541,0.24690810482280956,0.905775075987842,0.8625592417061612
9870,0.24059925618625821,0.9067882472137792,0.7345971563981043
10199,0.247390341870449,0.8936170212765958,0.8530805687203792
10528,0.2608256752488582,0.8905775075987843,0.8530805687203792
