steps,train_loss,train_acc,val_acc
254,0.4596088826363588,0.793713163064833,0.7611111111111112
509,0.4046514485990135,0.8202357563850687,0.7666666666666667
763,0.35234310788290907,0.8467583497053045,0.8166666666666667
1018,0.2987430695232099,0.8781925343811394,0.7555555555555555
1272,0.2855952628293534,0.8752455795677799,0.7833333333333333
1527,0.2751863448787298,0.8860510805500982,0.7388888888888889
1781,0.275427907383278,0.8919449901768173,0.7777777777777778
2036,0.29144369701037004,0.8742632612966601,0.7166666666666667
2290,0.27500585598362454,0.8948919449901768,0.7444444444444445
2545,0.267913784385313,0.8772102161100196,0.7666666666666667
2799,0.2922419005737792,0.8781925343811394,0.7777777777777778
3054,0.27975574203113673,0.8850687622789783,0.788888888888889
3308,0.2831069038547795,0.8772102161100196,0.788888888888889
3563,0.2745611452312741,0.8880157170923378,0.75
3817,0.2619012879657839,0.8919449901768173,0.7611111111111112
4072,0.2957128660354493,0.8673870333988212,0.7666666666666667
4326,0.2717764729630268,0.8811394891944989,0.7611111111111112
4581,0.27824457272272446,0.8821218074656187,0.75
4835,0.29070247550200384,0.8772102161100196,0.7722222222222223
5090,0.26972365970695883,0.8880157170923378,0.7833333333333333
5344,0.2933565173773845,0.8801571709233791,0.8111111111111111
5599,0.2811742804812776,0.8929273084479371,0.7444444444444445
5853,0.26872723713546465,0.8889980353634577,0.8333333333333334
6108,0.2768716921770034,0.887033398821218,0.7666666666666667
6362,0.26707048291131885,0.8899803536345775,0.7666666666666667
6617,0.2842486977928514,0.868369351669941,0.7666666666666667
6871,0.2600375603599024,0.8998035363457759,0.7611111111111112
7126,0.24624783765297742,0.9007858546168959,0.8
7380,0.275846958687357,0.887033398821218,0.7555555555555555
7635,0.28338954119059334,0.8821218074656187,0.7388888888888889
7889,0.2813160051985082,0.8791748526522593,0.75
8144,0.27711259985016934,0.8880157170923378,0.788888888888889
8398,0.2793560876183519,0.887033398821218,0.7555555555555555
8653,0.2482704718712505,0.9017681728880157,0.7611111111111112
8907,0.26571190643374953,0.8929273084479371,0.7722222222222223
9162,0.27520220012409513,0.8850687622789783,0.7666666666666667
9416,0.2642820771703083,0.8909626719056973,0.7111111111111111
9671,0.2804869965070123,0.8742632612966601,0.7722222222222223
9925,0.2874459101139679,0.8801571709233791,0.7555555555555555
10180,0.26474135392482717,0.8919449901768173,0.7388888888888889
10434,0.258407379853702,0.8988212180746561,0.7722222222222223
10689,0.27741939308074226,0.8781925343811394,0.7777777777777778
10943,0.28218003797888286,0.8968565815324164,0.7388888888888889
11198,0.2937985953521752,0.8801571709233791,0.7444444444444445
11452,0.28208238509994127,0.8772102161100196,0.7166666666666667
11707,0.26499621214414626,0.8958742632612966,0.7722222222222223
11961,0.25524072707694734,0.8889980353634577,0.7555555555555555
12216,0.2700062262988512,0.8889980353634577,0.8055555555555556
12470,0.283440715657119,0.8811394891944989,0.7388888888888889
12725,0.2748069746057505,0.8791748526522593,0.7388888888888889
