steps,train_loss,train_acc,val_acc
254,0.8863132252571271,0.6411012782694199,0.6298342541436464
508,0.7282099111945228,0.7217305801376598,0.6629834254143646
762,0.6446060307375215,0.7590953785644051,0.7458563535911602
1017,0.584621881840855,0.7689282202556539,0.7790055248618785
1271,0.5457322872962689,0.7915437561455261,0.7955801104972375
1525,0.5390749045646765,0.7797443461160276,0.8508287292817679
1779,0.511760305748811,0.8062930186823992,0.8729281767955801
2034,0.48681061422578703,0.8102261553588987,0.8121546961325966
2288,0.4895645745149873,0.8072763028515242,0.8342541436464088
2542,0.4023319871376398,0.8446411012782695,0.8342541436464088
2796,0.42111008884632484,0.84070796460177,0.8342541436464088
3051,0.43436312007341416,0.839724680432645,0.8121546961325966
3305,0.43627796295000976,0.823992133726647,0.8397790055248618
3559,0.41052075783880526,0.8367748279252705,0.8453038674033149
3813,0.39107857862873885,0.8505408062930188,0.8508287292817679
4068,0.4098014968686399,0.8387413962635202,0.8508287292817679
4322,0.40450265936209157,0.8485742379547689,0.8453038674033149
4576,0.4152545865072027,0.8357915437561456,0.861878453038674
4830,0.4353960546772037,0.8249754178957719,0.8508287292817679
5085,0.4215017537803425,0.8367748279252705,0.8508287292817679
5339,0.42603580965756666,0.84070796460177,0.8508287292817679
5593,0.4321755077048858,0.8308751229105212,0.861878453038674
5847,0.4181773013773218,0.8426745329400197,0.8453038674033149
6102,0.41579950869728094,0.839724680432645,0.8563535911602209
6356,0.42877077968422994,0.839724680432645,0.8397790055248618
6610,0.41591486994144133,0.8505408062930188,0.8397790055248618
6864,0.39118320740312484,0.8446411012782695,0.8342541436464088
7119,0.4025297918619777,0.8475909537856441,0.8397790055248618
7373,0.41672746545562817,0.8318584070796461,0.8397790055248618
7627,0.3817164846929477,0.8584070796460177,0.8397790055248618
7881,0.40168677594223323,0.8456243854473944,0.8342541436464088
8136,0.41763980890328434,0.8485742379547689,0.8397790055248618
8390,0.3963190349974581,0.8544739429695183,0.8563535911602209
8644,0.40916193692030106,0.8377581120943953,0.8508287292817679
8898,0.3976031364241181,0.84070796460177,0.8287292817679558
9153,0.38862042968603716,0.8534906588003933,0.8397790055248618
9407,0.43493896968948453,0.8357915437561456,0.8563535911602209
9661,0.41018507807655674,0.8367748279252705,0.8453038674033149
9915,0.41619149363263636,0.8338249754178958,0.8397790055248618
10170,0.3754631831231019,0.8554572271386431,0.8232044198895028
10424,0.3756981413507415,0.8623402163225172,0.8397790055248618
10678,0.4081775928200053,0.8387413962635202,0.8508287292817679
10932,0.41142898370148273,0.8357915437561456,0.8563535911602209
11187,0.3996911902226061,0.8436578171091446,0.8342541436464088
11441,0.39112434901787935,0.8603736479842675,0.8342541436464088
11695,0.41600217111225557,0.8298918387413963,0.8508287292817679
11949,0.3963796611849654,0.8544739429695183,0.8563535911602209
12204,0.39244753192659676,0.8495575221238939,0.8287292817679558
12458,0.40771089360894475,0.8436578171091446,0.8342541436464088
12712,0.4026309861311636,0.8436578171091446,0.8342541436464088
