steps,train_loss,train_acc,val_acc
127,0.8172605195931629,0.6784660766961652,0.7458563535911602
254,0.6061198629343638,0.7581120943952803,0.7845303867403315
381,0.5733603369169882,0.7738446411012783,0.7679558011049723
508,0.5042336481745147,0.8112094395280236,0.8011049723756906
635,0.5164101327766711,0.8023598820058998,0.7458563535911602
762,0.5080140118753664,0.7964601769911505,0.8176795580110496
889,0.49029050733721946,0.8112094395280236,0.7513812154696132
1017,0.4727850772638236,0.8151425762045231,0.723756906077348
1144,0.4328279475312435,0.8259587020648969,0.8176795580110496
1271,0.42254422254853075,0.8308751229105212,0.8011049723756906
1398,0.417659072632166,0.84070796460177,0.8121546961325966
1525,0.37797530163940307,0.8485742379547689,0.8232044198895028
1652,0.397358639050374,0.8525073746312685,0.8011049723756906
1779,0.38039581789731275,0.8554572271386431,0.8121546961325966
1906,0.39666219775069544,0.8446411012782695,0.8121546961325966
2034,0.39894037917183095,0.8554572271386431,0.7955801104972375
2161,0.401072222340189,0.8436578171091446,0.8342541436464088
2288,0.4006712662904077,0.84070796460177,0.8232044198895028
2415,0.38036824679304365,0.8613569321533924,0.8066298342541436
2542,0.37591339740078006,0.8505408062930188,0.8066298342541436
2669,0.41675662349693426,0.8308751229105212,0.8066298342541436
2796,0.39291876853391483,0.8475909537856441,0.8066298342541436
2923,0.3875362803919594,0.84070796460177,0.8342541436464088
