steps,train_loss,train_acc,val_acc
509,0.9749656928545833,0.6581532416502947,0.8388888888888889
1018,0.5493788930545387,0.7249508840864439,0.7833333333333333
1527,0.5477178737608998,0.730844793713163,0.7944444444444445
2036,0.48947357979176787,0.7760314341846758,0.8388888888888889
2545,0.4699398747010409,0.7907662082514734,0.8
3054,0.454857006229914,0.799607072691552,0.8055555555555556
3563,0.4449798666189602,0.8025540275049116,0.85
4072,0.45903857664181347,0.7907662082514734,0.7777777777777778
4581,0.47018936282290924,0.7819253438113949,0.7611111111111112
5090,0.4204182927524177,0.8192534381139489,0.8055555555555556
5599,0.4354262097294064,0.8104125736738703,0.7611111111111112
6108,0.4212952597553463,0.8222003929273084,0.7944444444444445
6617,0.4298061948628229,0.8084479371316305,0.8166666666666667
7126,0.43642617554233676,0.8074656188605107,0.8111111111111111
7635,0.4299029859555025,0.8094302554027505,0.8111111111111111
8144,0.4254456535420858,0.8222003929273084,0.7944444444444445
8653,0.41180693043472727,0.8202357563850687,0.7277777777777779
9162,0.44262505590564377,0.7966601178781925,0.8333333333333334
9671,0.43726683775427766,0.8025540275049116,0.7055555555555556
10180,0.44853291301924025,0.7956777996070726,0.8333333333333334
10689,0.4428159930617027,0.793713163064833,0.8388888888888889
11198,0.4185215822020308,0.8133595284872298,0.8
11707,0.4449246124691954,0.8035363457760314,0.8111111111111111
12216,0.4512560195445078,0.7966601178781925,0.7444444444444445
12725,0.4569145132492942,0.7838899803536346,0.7722222222222223
13234,0.43382557570817193,0.818271119842829,0.7611111111111112
13743,0.44439003102788754,0.7986247544204321,0.8333333333333334
14252,0.4357380633972483,0.8045186640471512,0.8
14761,0.4166260893897598,0.8271119842829076,0.8444444444444444
15270,0.4290184714119655,0.8074656188605107,0.8222222222222223
15779,0.4458488150406446,0.8064833005893909,0.75
16288,0.45666014322597526,0.7956777996070726,0.7944444444444445
16797,0.4396480603513174,0.786836935166994,0.8166666666666667
17306,0.4247380102196002,0.8104125736738703,0.8277777777777778
17815,0.43298567401168386,0.8153241650294695,0.788888888888889
18324,0.4340580363404774,0.799607072691552,0.8
18833,0.44260236158352234,0.805500982318271,0.7777777777777778
19342,0.44735637515022153,0.7956777996070726,0.7444444444444445
19851,0.4349042824771409,0.8133595284872298,0.8388888888888889
20360,0.4148859984748256,0.8261296660117877,0.8055555555555556
20869,0.4419033046087254,0.8025540275049116,0.75
21378,0.4413793402008551,0.7956777996070726,0.7777777777777778
21887,0.44588081881198993,0.8035363457760314,0.8277777777777778
22396,0.4569411187602869,0.7927308447937131,0.8
22905,0.42973760314915177,0.805500982318271,0.7944444444444445
23414,0.4217452457236869,0.8074656188605107,0.8055555555555556
23923,0.4190036919707165,0.8271119842829076,0.7555555555555555
24432,0.44909135039990916,0.7956777996070726,0.7833333333333333
24941,0.4716296727039022,0.7730844793713163,0.788888888888889
25450,0.42733031634263297,0.8074656188605107,0.7944444444444445
