steps,train_loss,train_acc,val_acc
127,0.3995125852305669,0.8231827111984282,0.8388888888888889
254,0.3469265103925656,0.8654223968565815,0.9222222222222223
381,0.3217850078651151,0.8664047151277013,0.9388888888888889
509,0.29871885200380577,0.8742632612966601,0.8055555555555556
636,0.3509777666075056,0.8654223968565815,0.9055555555555556
763,0.2625259432670878,0.8909626719056973,0.9222222222222223
890,0.22588157080011423,0.9096267190569743,0.9333333333333333
1018,0.23423844101621033,0.8998035363457759,0.9166666666666667
1145,0.24835775163178359,0.8948919449901768,0.9333333333333333
1272,0.22019547320653507,0.9106090373280943,0.9388888888888889
1399,0.2281749486220609,0.9037328094302554,0.9222222222222223
1527,0.24299002817899631,0.8988212180746561,0.9111111111111111
1654,0.24430459093719661,0.8978388998035363,0.9222222222222223
1781,0.2337309244749354,0.8978388998035363,0.9222222222222223
1908,0.2320747478537569,0.9096267190569743,0.9166666666666667
2036,0.22782639482869146,0.9106090373280943,0.9166666666666667
2163,0.23609959479048118,0.9027504911591355,0.9222222222222223
2290,0.21784843829385425,0.9145383104125736,0.9166666666666667
2417,0.23812152038388731,0.9096267190569743,0.9222222222222223
2545,0.2227499222123084,0.9096267190569743,0.9111111111111111
2672,0.2537058739390495,0.8988212180746561,0.9166666666666667
2799,0.2102921273420274,0.9165029469548133,0.9222222222222223
2926,0.2517794644668669,0.9007858546168959,0.9166666666666667
3054,0.24112042284082102,0.9017681728880157,0.9166666666666667
3181,0.23257202349149408,0.9086444007858545,0.9222222222222223
3308,0.22132714833398232,0.9106090373280943,0.9166666666666667
3435,0.2139051826506092,0.9106090373280943,0.9277777777777778
3563,0.21388766151982816,0.9145383104125736,0.9111111111111111
3690,0.221368625086745,0.9076620825147347,0.9222222222222223
3817,0.20825793378947993,0.905697445972495,0.9055555555555556
3944,0.21302246251134366,0.9184675834970529,0.9277777777777778
4072,0.22961718171893497,0.9076620825147347,0.9333333333333333
4199,0.2096541937301576,0.9086444007858545,0.9277777777777778
4326,0.23476400983122805,0.9066797642436148,0.9277777777777778
4453,0.21477758214024054,0.9204322200392927,0.9166666666666667
4581,0.25012373496835033,0.8939096267190569,0.9277777777777778
4708,0.23581905127274264,0.912573673870334,0.9222222222222223
4835,0.20828244028601994,0.9145383104125736,0.9166666666666667
4962,0.2405658260075657,0.8988212180746561,0.9222222222222223
5090,0.21635569752082376,0.9135559921414538,0.9222222222222223
5217,0.1925800874800017,0.9233791748526522,0.9222222222222223
5344,0.19897920856424306,0.9223968565815324,0.9333333333333333
5471,0.23253990384825085,0.9047151277013752,0.9222222222222223
5599,0.21644793480107732,0.9106090373280943,0.9222222222222223
5726,0.21109228942740876,0.9135559921414538,0.9111111111111111
5853,0.23103336752749146,0.9017681728880157,0.9333333333333333
5980,0.2198472551137853,0.9115913555992141,0.9277777777777778
6108,0.22036224670986296,0.9027504911591355,0.9277777777777778
6235,0.2229722604770323,0.9106090373280943,0.9277777777777778
6362,0.22530110593160618,0.9106090373280943,0.9222222222222223
