steps,loss,train_acc,val_acc
247,1.0416994777768247,0.6032388663967612,0.6350710900473934
494,0.8735245881292985,0.6811740890688259,0.6587677725118484
741,0.8195381299083532,0.6983805668016194,0.6350710900473934
988,0.7890835414651917,0.7206477732793523,0.6587677725118484
1235,0.7284022696346406,0.7348178137651822,0.6635071090047394
1482,0.7031772073343215,0.7580971659919028,0.7014218009478673
1729,0.7228615513817984,0.75,0.6872037914691944
1976,0.5731513454363897,0.7894736842105263,0.7440758293838863
2223,0.5664734060344426,0.7834008097165992,0.7393364928909953
2470,0.5227533361689765,0.8097165991902834,0.7203791469194314
2717,0.5024099751160696,0.8178137651821863,0.7345971563981043
2964,0.47659054217550917,0.8188259109311741,0.7203791469194314
3211,0.533509102427525,0.8168016194331984,0.7156398104265403
3458,0.5094812508174765,0.7975708502024291,0.7440758293838863
3705,0.5157132173477397,0.8218623481781376,0.7582938388625593
3952,0.5150890915017379,0.8218623481781376,0.7251184834123223
4199,0.4870998419006826,0.8319838056680162,0.7298578199052134
4446,0.47094038671810134,0.8329959514170041,0.7156398104265403
4693,0.49572279801976826,0.8248987854251012,0.7298578199052134
4940,0.4849095447705342,0.8279352226720648,0.7725118483412323
5187,0.48862396693422727,0.8238866396761134,0.7819905213270143
5434,0.4833590609100666,0.8248987854251012,0.7251184834123223
5681,0.5006438447275625,0.8188259109311741,0.7393364928909953
5928,0.4801393569963664,0.819838056680162,0.7393364928909953
6175,0.5069409312627576,0.8238866396761134,0.7488151658767773
6422,0.46419773724397667,0.8238866396761134,0.7440758293838863
6669,0.47355768748140525,0.8309716599190283,0.7345971563981043
6916,0.4818968830200342,0.819838056680162,0.7535545023696683
7163,0.5053188805638055,0.8238866396761134,0.7582938388625593
7410,0.4942184987097134,0.8329959514170041,0.7535545023696683
7657,0.5252950172192654,0.8046558704453441,0.7630331753554503
7904,0.48197383237512487,0.8157894736842105,0.7298578199052134
8151,0.48878983181980457,0.8076923076923077,0.7345971563981043
